qid,P569,S248,s528,s813,P570,S248,s528,s813
Q1889887,+1929-08-02T00:00:00Z/11,Q51850225,"""11001975""",+2018-04-13T00:00:00Z/11,+2011-04-10T00:00:00Z/11,Q51850225,"""11001975""",+2018-04-13T00:00:00Z/11
Q216242,+1886-11-17T00:00:00Z/11,Q51850225,"""11001976""",+2018-04-13T00:00:00Z/11,+1960-07-20T00:00:00Z/11,Q51850225,"""11001976""",+2018-04-13T00:00:00Z/11
Q2639952,+1910-08-25T00:00:00Z/11,Q51850225,"""11001978""",+2018-04-13T00:00:00Z/11,+1990-06-14T00:00:00Z/11,Q51850225,"""11001978""",+2018-04-13T00:00:00Z/11
Q74280,+1919-11-26T00:00:00Z/11,Q51850225,"""11001979""",+2018-04-13T00:00:00Z/11,+1983-05-21T00:00:00Z/11,Q51850225,"""11001979""",+2018-04-13T00:00:00Z/11
Q1281770,+1939-01-18T00:00:00Z/11,Q51850225,"""11001981""",+2018-04-13T00:00:00Z/11,+1981-12-13T00:00:00Z/11,Q51850225,"""11001981""",+2018-04-13T00:00:00Z/11
Q1464946,+1914-04-13T00:00:00Z/11,Q51850225,"""11001982""",+2018-04-13T00:00:00Z/11,+1976-04-01T00:00:00Z/11,Q51850225,"""11001982""",+2018-04-13T00:00:00Z/11
Q1705648,+1895-11-15T00:00:00Z/11,Q51850225,"""11001983""",+2018-04-13T00:00:00Z/11,+1977-02-16T00:00:00Z/11,Q51850225,"""11001983""",+2018-04-13T00:00:00Z/11
Q2645791,+1921-11-28T00:00:00Z/11,Q51850225,"""11001984""",+2018-04-13T00:00:00Z/11,+1963-04-22T00:00:00Z/11,Q51850225,"""11001984""",+2018-04-13T00:00:00Z/11
Q1576541,+1903-03-03T00:00:00Z/11,Q51850225,"""11001985""",+2018-04-13T00:00:00Z/11,+1986-01-06T00:00:00Z/11,Q51850225,"""11001985""",+2018-04-13T00:00:00Z/11
Q1997177,+1930-12-16T00:00:00Z/11,Q51850225,"""11001987""",+2018-04-13T00:00:00Z/11,+2004-01-11T00:00:00Z/11,Q51850225,"""11001987""",+2018-04-13T00:00:00Z/11
Q1560999,+1933-02-15T00:00:00Z/11,Q51850225,"""11001988""",+2018-04-13T00:00:00Z/11,+2002-01-20T00:00:00Z/11,Q51850225,"""11001988""",+2018-04-13T00:00:00Z/11
Q1604129,+1925-07-25T00:00:00Z/11,Q51850225,"""11001989""",+2018-04-13T00:00:00Z/11,+1967-04-07T00:00:00Z/11,Q51850225,"""11001989""",+2018-04-13T00:00:00Z/11
Q67511,+1896-12-03T00:00:00Z/11,Q51850225,"""11001993""",+2018-04-13T00:00:00Z/11,+1979-12-11T00:00:00Z/11,Q51850225,"""11001993""",+2018-04-13T00:00:00Z/11
Q1745661,+1913-07-22T00:00:00Z/11,Q51850225,"""11001994""",+2018-04-13T00:00:00Z/11,+1984-03-08T00:00:00Z/11,Q51850225,"""11001994""",+2018-04-13T00:00:00Z/11
Q364156,+1925-04-18T00:00:00Z/11,Q51850225,"""11001998""",+2018-04-13T00:00:00Z/11,+2013-11-26T00:00:00Z/11,Q51850225,"""11001998""",+2018-04-13T00:00:00Z/11
Q1168085,+1918-02-09T00:00:00Z/11,Q51850225,"""11002004""",+2018-04-13T00:00:00Z/11,+1980-02-03T00:00:00Z/11,Q51850225,"""11002004""",+2018-04-13T00:00:00Z/11
Q1583800,+1922-09-06T00:00:00Z/11,Q51850225,"""11002006""",+2018-04-13T00:00:00Z/11,+1994-03-12T00:00:00Z/11,Q51850225,"""11002006""",+2018-04-13T00:00:00Z/11
Q2516,+1918-12-23T00:00:00Z/11,Q51850225,"""11002007""",+2018-04-13T00:00:00Z/11,+2015-11-10T00:00:00Z/11,Q51850225,"""11002007""",+2018-04-13T00:00:00Z/11
Q1321198,+1917-02-06T00:00:00Z/11,Q51850225,"""11002008""",+2018-04-13T00:00:00Z/11,+1983-02-10T00:00:00Z/11,Q51850225,"""11002008""",+2018-04-13T00:00:00Z/11
Q1629910,+1925-06-05T00:00:00Z/11,Q51850225,"""11002009""",+2018-04-13T00:00:00Z/11,+1976-10-04T00:00:00Z/11,Q51850225,"""11002009""",+2018-04-13T00:00:00Z/11
Q1328633,+1936-01-16T00:00:00Z/11,Q51850225,"""11002011""",+2018-04-13T00:00:00Z/11,+2016-08-21T00:00:00Z/11,Q51850225,"""11002011""",+2018-04-13T00:00:00Z/11
Q1889893,+1929-04-29T00:00:00Z/11,Q51850225,"""11002012""",+2018-04-13T00:00:00Z/11,+2005-01-30T00:00:00Z/11,Q51850225,"""11002012""",+2018-04-13T00:00:00Z/11
Q1904965,+1914-06-16T00:00:00Z/11,Q51850225,"""11002014""",+2018-04-13T00:00:00Z/11,+2002-07-30T00:00:00Z/11,Q51850225,"""11002014""",+2018-04-13T00:00:00Z/11
Q119070,+1902-08-01T00:00:00Z/11,Q51850225,"""11002015""",+2018-04-13T00:00:00Z/11,+1984-12-12T00:00:00Z/11,Q51850225,"""11002015""",+2018-04-13T00:00:00Z/11
Q2546152,+1907-02-27T00:00:00Z/11,Q51850225,"""11002020""",+2018-04-13T00:00:00Z/11,+1997-10-17T00:00:00Z/11,Q51850225,"""11002020""",+2018-04-13T00:00:00Z/11
Q2574905,+1885-08-21T00:00:00Z/11,Q51850225,"""11002021""",+2018-04-13T00:00:00Z/11,+1962-04-06T00:00:00Z/11,Q51850225,"""11002021""",+2018-04-13T00:00:00Z/11
Q2591227,+1934-04-18T00:00:00Z/11,Q51850225,"""11002023""",+2018-04-13T00:00:00Z/11,+2000-05-22T00:00:00Z/11,Q51850225,"""11002023""",+2018-04-13T00:00:00Z/11
Q2138747,+1945-06-10T00:00:00Z/11,Q51850225,"""11002024""",+2018-04-13T00:00:00Z/11,+2015-10-11T00:00:00Z/11,Q51850225,"""11002024""",+2018-04-13T00:00:00Z/11
Q1733770,+1914-07-27T00:00:00Z/11,Q51850225,"""11002025""",+2018-04-13T00:00:00Z/11,+1987-10-23T00:00:00Z/11,Q51850225,"""11002025""",+2018-04-13T00:00:00Z/11
Q1103872,+1915-04-18T00:00:00Z/11,Q51850225,"""11002029""",+2018-04-13T00:00:00Z/11,+2008-09-19T00:00:00Z/11,Q51850225,"""11002029""",+2018-04-13T00:00:00Z/11
Q1705672,+1921-12-28T00:00:00Z/11,Q51850225,"""11002030""",+2018-04-13T00:00:00Z/11,+1996-03-19T00:00:00Z/11,Q51850225,"""11002030""",+2018-04-13T00:00:00Z/11
Q1268285,+1882-04-06T00:00:00Z/11,Q51850225,"""11002031""",+2018-04-13T00:00:00Z/11,+1967-07-25T00:00:00Z/11,Q51850225,"""11002031""",+2018-04-13T00:00:00Z/11
Q1565855,+1923-01-31T00:00:00Z/11,Q51850225,"""11002033""",+2018-04-13T00:00:00Z/11,+1979-08-02T00:00:00Z/11,Q51850225,"""11002033""",+2018-04-13T00:00:00Z/11
Q1304019,+1896-12-10T00:00:00Z/11,Q51850225,"""11002034""",+2018-04-13T00:00:00Z/11,+1986-01-08T00:00:00Z/11,Q51850225,"""11002034""",+2018-04-13T00:00:00Z/11
Q1729981,+1932-06-09T00:00:00Z/11,Q51850225,"""11002036""",+2018-04-13T00:00:00Z/11,+2016-04-21T00:00:00Z/11,Q51850225,"""11002036""",+2018-04-13T00:00:00Z/11
Q1583073,+1942-01-02T00:00:00Z/11,Q51850225,"""11002037""",+2018-04-13T00:00:00Z/11,+2013-10-29T00:00:00Z/11,Q51850225,"""11002037""",+2018-04-13T00:00:00Z/11
Q73927,+1919-11-10T00:00:00Z/11,Q51850225,"""11002040""",+2018-04-13T00:00:00Z/11,+1996-01-06T00:00:00Z/11,Q51850225,"""11002040""",+2018-04-13T00:00:00Z/11
Q1228067,+1939-04-21T00:00:00Z/11,Q51850225,"""11002041""",+2018-04-13T00:00:00Z/11,+2002-11-03T00:00:00Z/11,Q51850225,"""11002041""",+2018-04-13T00:00:00Z/11
Q1448944,+1920-07-01T00:00:00Z/11,Q51850225,"""11002042""",+2018-04-13T00:00:00Z/11,+1985-04-22T00:00:00Z/11,Q51850225,"""11002042""",+2018-04-13T00:00:00Z/11
Q1505899,+1892-01-26T00:00:00Z/11,Q51850225,"""11002043""",+2018-04-13T00:00:00Z/11,+1977-06-01T00:00:00Z/11,Q51850225,"""11002043""",+2018-04-13T00:00:00Z/11
Q1367191,+1907-02-22T00:00:00Z/11,Q51850225,"""11002044""",+2018-04-13T00:00:00Z/11,+1974-01-12T00:00:00Z/11,Q51850225,"""11002044""",+2018-04-13T00:00:00Z/11
Q1437979,+1915-11-23T00:00:00Z/11,Q51850225,"""11002045""",+2018-04-13T00:00:00Z/11,+1995-12-12T00:00:00Z/11,Q51850225,"""11002045""",+2018-04-13T00:00:00Z/11
Q1874978,+1898-09-20T00:00:00Z/11,Q51850225,"""11002046""",+2018-04-13T00:00:00Z/11,+1978-04-23T00:00:00Z/11,Q51850225,"""11002046""",+2018-04-13T00:00:00Z/11
Q1794070,+1917-09-06T00:00:00Z/11,Q51850225,"""11002052""",+2018-04-13T00:00:00Z/11,+2003-07-12T00:00:00Z/11,Q51850225,"""11002052""",+2018-04-13T00:00:00Z/11
Q500526,+1957-02-23T00:00:00Z/11,Q51850225,"""11002053""",+2018-04-13T00:00:00Z/11,+2014-12-13T00:00:00Z/11,Q51850225,"""11002053""",+2018-04-13T00:00:00Z/11
Q1462132,+1904-09-11T00:00:00Z/11,Q51850225,"""11002057""",+2018-04-13T00:00:00Z/11,+1950-04-02T00:00:00Z/11,Q51850225,"""11002057""",+2018-04-13T00:00:00Z/11
Q105335,+1929-02-04T00:00:00Z/11,Q51850225,"""11002058""",+2018-04-13T00:00:00Z/11,+1998-09-29T00:00:00Z/11,Q51850225,"""11002058""",+2018-04-13T00:00:00Z/11
Q1290430,+1906-06-19T00:00:00Z/11,Q51850225,"""11002059""",+2018-04-13T00:00:00Z/11,+1967-07-13T00:00:00Z/11,Q51850225,"""11002059""",+2018-04-13T00:00:00Z/11
Q1361327,+1899-10-18T00:00:00Z/11,Q51850225,"""11002061""",+2018-04-13T00:00:00Z/11,+1976-01-25T00:00:00Z/11,Q51850225,"""11002061""",+2018-04-13T00:00:00Z/11
Q1767364,+1933-12-31T00:00:00Z/11,Q51850225,"""11002062""",+2018-04-13T00:00:00Z/11,+2014-10-25T00:00:00Z/11,Q51850225,"""11002062""",+2018-04-13T00:00:00Z/11
