qid,P569,S248,s528,s813,P570,S248,s528,s813
Q1424446,+1930-02-13T00:00:00Z/11,Q51850225,"""11002483""",+2018-04-13T00:00:00Z/11,+2005-09-23T00:00:00Z/11,Q51850225,"""11002483""",+2018-04-13T00:00:00Z/11
Q2174091,+1920-03-31T00:00:00Z/11,Q51850225,"""11002485""",+2018-04-13T00:00:00Z/11,+1996-05-07T00:00:00Z/11,Q51850225,"""11002485""",+2018-04-13T00:00:00Z/11
Q70081,+1898-07-06T00:00:00Z/11,Q51850225,"""11002487""",+2018-04-13T00:00:00Z/11,+1969-10-13T00:00:00Z/11,Q51850225,"""11002487""",+2018-04-13T00:00:00Z/11
Q87666,+1924-06-04T00:00:00Z/11,Q51850225,"""11002489""",+2018-04-13T00:00:00Z/11,+1998-10-30T00:00:00Z/11,Q51850225,"""11002489""",+2018-04-13T00:00:00Z/11
Q1224093,+1936-10-27T00:00:00Z/11,Q51850225,"""11002492""",+2018-04-13T00:00:00Z/11,+2006-09-02T00:00:00Z/11,Q51850225,"""11002492""",+2018-04-13T00:00:00Z/11
Q1602322,+1924-07-05T00:00:00Z/11,Q51850225,"""11002495""",+2018-04-13T00:00:00Z/11,+1986-01-09T00:00:00Z/11,Q51850225,"""11002495""",+2018-04-13T00:00:00Z/11
Q1553160,+1927-05-19T00:00:00Z/11,Q51850225,"""11002496""",+2018-04-13T00:00:00Z/11,+2011-05-16T00:00:00Z/11,Q51850225,"""11002496""",+2018-04-13T00:00:00Z/11
Q104389,+1917-02-16T00:00:00Z/11,Q51850225,"""11002497""",+2018-04-13T00:00:00Z/11,+1987-08-25T00:00:00Z/11,Q51850225,"""11002497""",+2018-04-13T00:00:00Z/11
Q1604322,+1934-02-24T00:00:00Z/11,Q51850225,"""11002501""",+2018-04-13T00:00:00Z/11,+2010-11-29T00:00:00Z/11,Q51850225,"""11002501""",+2018-04-13T00:00:00Z/11
Q1523716,+1910-07-18T00:00:00Z/11,Q51850225,"""11002504""",+2018-04-13T00:00:00Z/11,+1973-12-21T00:00:00Z/11,Q51850225,"""11002504""",+2018-04-13T00:00:00Z/11
Q993943,+1924-12-02T00:00:00Z/11,Q51850225,"""11002505""",+2018-04-13T00:00:00Z/11,+2001-09-23T00:00:00Z/11,Q51850225,"""11002505""",+2018-04-13T00:00:00Z/11
Q1733376,+1926-12-15T00:00:00Z/11,Q51850225,"""11002507""",+2018-04-13T00:00:00Z/11,+2011-10-10T00:00:00Z/11,Q51850225,"""11002507""",+2018-04-13T00:00:00Z/11
Q1704770,+1905-04-28T00:00:00Z/11,Q51850225,"""11002508""",+2018-04-13T00:00:00Z/11,+1999-08-20T00:00:00Z/11,Q51850225,"""11002508""",+2018-04-13T00:00:00Z/11
Q95840,+1890-10-23T00:00:00Z/11,Q51850225,"""11002510""",+2018-04-13T00:00:00Z/11,+1952-03-09T00:00:00Z/11,Q51850225,"""11002510""",+2018-04-13T00:00:00Z/11
Q2562895,+1919-12-23T00:00:00Z/11,Q51850225,"""11002511""",+2018-04-13T00:00:00Z/11,+2006-11-17T00:00:00Z/11,Q51850225,"""11002511""",+2018-04-13T00:00:00Z/11
Q90822,+1899-08-27T00:00:00Z/11,Q51850225,"""11002512""",+2018-04-13T00:00:00Z/11,+1970-06-05T00:00:00Z/11,Q51850225,"""11002512""",+2018-04-13T00:00:00Z/11
Q1474113,+1899-08-02T00:00:00Z/11,Q51850225,"""11002513""",+2018-04-13T00:00:00Z/11,+1990-02-03T00:00:00Z/11,Q51850225,"""11002513""",+2018-04-13T00:00:00Z/11
Q1726068,+1893-12-16T00:00:00Z/11,Q51850225,"""11002514""",+2018-04-13T00:00:00Z/11,+1963-01-10T00:00:00Z/11,Q51850225,"""11002514""",+2018-04-13T00:00:00Z/11
Q1563400,+1921-06-11T00:00:00Z/11,Q51850225,"""11002515""",+2018-04-13T00:00:00Z/11,+2013-10-25T00:00:00Z/11,Q51850225,"""11002515""",+2018-04-13T00:00:00Z/11
Q1463260,+1893-12-07T00:00:00Z/11,Q51850225,"""11002516""",+2018-04-13T00:00:00Z/11,+1965-06-24T00:00:00Z/11,Q51850225,"""11002516""",+2018-04-13T00:00:00Z/11
Q2641545,+1897-06-08T00:00:00Z/11,Q51850225,"""11002517""",+2018-04-13T00:00:00Z/11,+1974-01-02T00:00:00Z/11,Q51850225,"""11002517""",+2018-04-13T00:00:00Z/11
Q1022456,+1908-10-12T00:00:00Z/11,Q51850225,"""11002520""",+2018-04-13T00:00:00Z/11,+1967-03-03T00:00:00Z/11,Q51850225,"""11002520""",+2018-04-13T00:00:00Z/11
Q1890094,+1937-03-08T00:00:00Z/11,Q51850225,"""11002523""",+2018-04-13T00:00:00Z/11,+1993-01-05T00:00:00Z/11,Q51850225,"""11002523""",+2018-04-13T00:00:00Z/11
Q74262,+1921-06-25T00:00:00Z/11,Q51850225,"""11002525""",+2018-04-13T00:00:00Z/11,+2015-02-16T00:00:00Z/11,Q51850225,"""11002525""",+2018-04-13T00:00:00Z/11
Q826172,+1908-05-04T00:00:00Z/11,Q51850225,"""11002526""",+2018-04-13T00:00:00Z/11,+1988-11-25T00:00:00Z/11,Q51850225,"""11002526""",+2018-04-13T00:00:00Z/11
Q1360652,+1888-08-13T00:00:00Z/11,Q51850225,"""11002527""",+2018-04-13T00:00:00Z/11,+1954-03-07T00:00:00Z/11,Q51850225,"""11002527""",+2018-04-13T00:00:00Z/11
Q1463403,+1902-03-07T00:00:00Z/11,Q51850225,"""11002528""",+2018-04-13T00:00:00Z/11,+1982-06-10T00:00:00Z/11,Q51850225,"""11002528""",+2018-04-13T00:00:00Z/11
Q1799997,+1905-06-11T00:00:00Z/11,Q51850225,"""11002529""",+2018-04-13T00:00:00Z/11,+1964-11-02T00:00:00Z/11,Q51850225,"""11002529""",+2018-04-13T00:00:00Z/11
Q124825,+1897-12-10T00:00:00Z/11,Q51850225,"""11002530""",+2018-04-13T00:00:00Z/11,+1955-06-16T00:00:00Z/11,Q51850225,"""11002530""",+2018-04-13T00:00:00Z/11
Q67517,+1922-07-24T00:00:00Z/11,Q51850225,"""11002531""",+2018-04-13T00:00:00Z/11,+2005-02-24T00:00:00Z/11,Q51850225,"""11002531""",+2018-04-13T00:00:00Z/11
Q1413490,+1926-09-23T00:00:00Z/11,Q51850225,"""11002532""",+2018-04-13T00:00:00Z/11,+2017-12-03T00:00:00Z/11,Q51850225,"""11002532""",+2018-04-13T00:00:00Z/11
Q1583147,+1919-10-19T00:00:00Z/11,Q51850225,"""11002533""",+2018-04-13T00:00:00Z/11,+1983-08-13T00:00:00Z/11,Q51850225,"""11002533""",+2018-04-13T00:00:00Z/11
Q1643352,+1891-05-02T00:00:00Z/11,Q51850225,"""11002537""",+2018-04-13T00:00:00Z/11,+1976-12-01T00:00:00Z/11,Q51850225,"""11002537""",+2018-04-13T00:00:00Z/11
Q1449527,+1895-02-15T00:00:00Z/11,Q51850225,"""11002539""",+2018-04-13T00:00:00Z/11,+1975-12-24T00:00:00Z/11,Q51850225,"""11002539""",+2018-04-13T00:00:00Z/11
Q1782384,+1905-02-18T00:00:00Z/11,Q51850225,"""11002541""",+2018-04-13T00:00:00Z/11,+1981-02-08T00:00:00Z/11,Q51850225,"""11002541""",+2018-04-13T00:00:00Z/11
Q2041034,+1921-08-13T00:00:00Z/11,Q51850225,"""11002542""",+2018-04-13T00:00:00Z/11,+2006-02-03T00:00:00Z/11,Q51850225,"""11002542""",+2018-04-13T00:00:00Z/11
Q1794278,+1889-12-10T00:00:00Z/11,Q51850225,"""11002544""",+2018-04-13T00:00:00Z/11,+1975-10-24T00:00:00Z/11,Q51850225,"""11002544""",+2018-04-13T00:00:00Z/11
Q1549141,+1917-09-29T00:00:00Z/11,Q51850225,"""11002545""",+2018-04-13T00:00:00Z/11,+2000-01-31T00:00:00Z/11,Q51850225,"""11002545""",+2018-04-13T00:00:00Z/11
Q1913636,+1896-12-09T00:00:00Z/11,Q51850225,"""11002546""",+2018-04-13T00:00:00Z/11,+1960-11-22T00:00:00Z/11,Q51850225,"""11002546""",+2018-04-13T00:00:00Z/11
Q60777,+1934-09-24T00:00:00Z/11,Q51850225,"""11002547""",+2018-04-13T00:00:00Z/11,+1994-08-13T00:00:00Z/11,Q51850225,"""11002547""",+2018-04-13T00:00:00Z/11
Q1717846,+1936-08-12T00:00:00Z/11,Q51850225,"""11002550""",+2018-04-13T00:00:00Z/11,+1995-10-19T00:00:00Z/11,Q51850225,"""11002550""",+2018-04-13T00:00:00Z/11
Q2639060,+1916-11-19T00:00:00Z/11,Q51850225,"""11002551""",+2018-04-13T00:00:00Z/11,+1986-02-05T00:00:00Z/11,Q51850225,"""11002551""",+2018-04-13T00:00:00Z/11
Q1354539,+1912-03-26T00:00:00Z/11,Q51850225,"""11002552""",+2018-04-13T00:00:00Z/11,+2003-02-04T00:00:00Z/11,Q51850225,"""11002552""",+2018-04-13T00:00:00Z/11
Q2577639,+1924-02-24T00:00:00Z/11,Q51850225,"""11002554""",+2018-04-13T00:00:00Z/11,+2007-09-30T00:00:00Z/11,Q51850225,"""11002554""",+2018-04-13T00:00:00Z/11
Q1609323,+1904-04-08T00:00:00Z/11,Q51850225,"""11002555""",+2018-04-13T00:00:00Z/11,+1958-10-15T00:00:00Z/11,Q51850225,"""11002555""",+2018-04-13T00:00:00Z/11
Q123313,+1888-06-22T00:00:00Z/11,Q51850225,"""11002556""",+2018-04-13T00:00:00Z/11,+1976-05-19T00:00:00Z/11,Q51850225,"""11002556""",+2018-04-13T00:00:00Z/11
Q1353541,+1928-10-05T00:00:00Z/11,Q51850225,"""11002558""",+2018-04-13T00:00:00Z/11,+2003-02-08T00:00:00Z/11,Q51850225,"""11002558""",+2018-04-13T00:00:00Z/11
Q1360698,+1898-08-09T00:00:00Z/11,Q51850225,"""11002561""",+2018-04-13T00:00:00Z/11,+1965-07-22T00:00:00Z/11,Q51850225,"""11002561""",+2018-04-13T00:00:00Z/11
Q1238230,+1944-04-25T00:00:00Z/11,Q51850225,"""11002562""",+2018-04-13T00:00:00Z/11,+2008-04-24T00:00:00Z/11,Q51850225,"""11002562""",+2018-04-13T00:00:00Z/11
Q1500214,+1895-02-23T00:00:00Z/11,Q51850225,"""11002564""",+2018-04-13T00:00:00Z/11,+1985-07-03T00:00:00Z/11,Q51850225,"""11002564""",+2018-04-13T00:00:00Z/11
Q107181,+1928-07-20T00:00:00Z/11,Q51850225,"""11002565""",+2018-04-13T00:00:00Z/11,+2009-09-29T00:00:00Z/11,Q51850225,"""11002565""",+2018-04-13T00:00:00Z/11
Q280029,+1900-11-08T00:00:00Z/11,Q51850225,"""11002570""",+2018-04-13T00:00:00Z/11,+1986-03-07T00:00:00Z/11,Q51850225,"""11002570""",+2018-04-13T00:00:00Z/11
Q1794284,+1925-06-29T00:00:00Z/11,Q51850225,"""11002573""",+2018-04-13T00:00:00Z/11,+1999-11-22T00:00:00Z/11,Q51850225,"""11002573""",+2018-04-13T00:00:00Z/11
Q1599378,+1903-12-03T00:00:00Z/11,Q51850225,"""11002575""",+2018-04-13T00:00:00Z/11,+1985-02-13T00:00:00Z/11,Q51850225,"""11002575""",+2018-04-13T00:00:00Z/11
Q1561937,+1923-12-07T00:00:00Z/11,Q51850225,"""11002578""",+2018-04-13T00:00:00Z/11,+2002-02-11T00:00:00Z/11,Q51850225,"""11002578""",+2018-04-13T00:00:00Z/11
Q1696707,+1922-07-23T00:00:00Z/11,Q51850225,"""11002579""",+2018-04-13T00:00:00Z/11,+2009-07-11T00:00:00Z/11,Q51850225,"""11002579""",+2018-04-13T00:00:00Z/11
Q1452557,+1935-01-23T00:00:00Z/11,Q51850225,"""11002581""",+2018-04-13T00:00:00Z/11,+2012-11-06T00:00:00Z/11,Q51850225,"""11002581""",+2018-04-13T00:00:00Z/11
Q2546842,+1909-08-31T00:00:00Z/11,Q51850225,"""11002583""",+2018-04-13T00:00:00Z/11,+1960-02-28T00:00:00Z/11,Q51850225,"""11002583""",+2018-04-13T00:00:00Z/11
Q1251027,+1920-10-16T00:00:00Z/11,Q51850225,"""11002584""",+2018-04-13T00:00:00Z/11,+1988-02-24T00:00:00Z/11,Q51850225,"""11002584""",+2018-04-13T00:00:00Z/11
Q1473632,+1927-11-25T00:00:00Z/11,Q51850225,"""11002585""",+2018-04-13T00:00:00Z/11,+1991-01-26T00:00:00Z/11,Q51850225,"""11002585""",+2018-04-13T00:00:00Z/11
Q2562957,+1926-09-28T00:00:00Z/11,Q51850225,"""11002587""",+2018-04-13T00:00:00Z/11,+2004-01-24T00:00:00Z/11,Q51850225,"""11002587""",+2018-04-13T00:00:00Z/11
Q1295075,+1916-08-22T00:00:00Z/11,Q51850225,"""11002589""",+2018-04-13T00:00:00Z/11,+1992-10-13T00:00:00Z/11,Q51850225,"""11002589""",+2018-04-13T00:00:00Z/11
Q95846,+1929-05-25T00:00:00Z/11,Q51850225,"""11002590""",+2018-04-13T00:00:00Z/11,+2000-03-26T00:00:00Z/11,Q51850225,"""11002590""",+2018-04-13T00:00:00Z/11
Q1353572,+1915-03-13T00:00:00Z/11,Q51850225,"""11002591""",+2018-04-13T00:00:00Z/11,+1995-03-19T00:00:00Z/11,Q51850225,"""11002591""",+2018-04-13T00:00:00Z/11
Q1449820,+1899-06-23T00:00:00Z/11,Q51850225,"""11002592""",+2018-04-13T00:00:00Z/11,+1949-12-27T00:00:00Z/11,Q51850225,"""11002592""",+2018-04-13T00:00:00Z/11
Q2041095,+1895-07-07T00:00:00Z/11,Q51850225,"""11002593""",+2018-04-13T00:00:00Z/11,+1956-07-27T00:00:00Z/11,Q51850225,"""11002593""",+2018-04-13T00:00:00Z/11
Q2650516,+1896-05-18T00:00:00Z/11,Q51850225,"""11002595""",+2018-04-13T00:00:00Z/11,+1973-04-11T00:00:00Z/11,Q51850225,"""11002595""",+2018-04-13T00:00:00Z/11
Q1333749,+1907-08-14T00:00:00Z/11,Q51850225,"""11002596""",+2018-04-13T00:00:00Z/11,+1995-06-21T00:00:00Z/11,Q51850225,"""11002596""",+2018-04-13T00:00:00Z/11
Q65529,+1925-07-18T00:00:00Z/11,Q51850225,"""11002597""",+2018-04-13T00:00:00Z/11,+2012-09-16T00:00:00Z/11,Q51850225,"""11002597""",+2018-04-13T00:00:00Z/11
Q1583262,+1948-07-31T00:00:00Z/11,Q51850225,"""11002598""",+2018-04-13T00:00:00Z/11,+2015-11-04T00:00:00Z/11,Q51850225,"""11002598""",+2018-04-13T00:00:00Z/11
Q1599420,+1893-08-05T00:00:00Z/11,Q51850225,"""11002599""",+2018-04-13T00:00:00Z/11,+1963-07-04T00:00:00Z/11,Q51850225,"""11002599""",+2018-04-13T00:00:00Z/11
Q2041099,+1925-10-31T00:00:00Z/11,Q51850225,"""11002600""",+2018-04-13T00:00:00Z/11,+2008-05-09T00:00:00Z/11,Q51850225,"""11002600""",+2018-04-13T00:00:00Z/11
Q72955,+1901-05-27T00:00:00Z/11,Q51850225,"""11002601""",+2018-04-13T00:00:00Z/11,+1976-03-27T00:00:00Z/11,Q51850225,"""11002601""",+2018-04-13T00:00:00Z/11
Q2283889,+1913-08-17T00:00:00Z/11,Q51850225,"""11002605""",+2018-04-13T00:00:00Z/11,+2007-10-20T00:00:00Z/11,Q51850225,"""11002605""",+2018-04-13T00:00:00Z/11
Q1506534,+1934-11-23T00:00:00Z/11,Q51850225,"""11002606""",+2018-04-13T00:00:00Z/11,+2015-02-25T00:00:00Z/11,Q51850225,"""11002606""",+2018-04-13T00:00:00Z/11
Q1360747,+1895-11-08T00:00:00Z/11,Q51850225,"""11002607""",+2018-04-13T00:00:00Z/11,+1976-06-09T00:00:00Z/11,Q51850225,"""11002607""",+2018-04-13T00:00:00Z/11
Q2177810,+1928-07-11T00:00:00Z/11,Q51850225,"""11002611""",+2018-04-13T00:00:00Z/11,+1987-06-29T00:00:00Z/11,Q51850225,"""11002611""",+2018-04-13T00:00:00Z/11
Q896136,+1921-07-26T00:00:00Z/11,Q51850225,"""11002645""",+2018-04-13T00:00:00Z/11,+2007-07-18T00:00:00Z/11,Q51850225,"""11002645""",+2018-04-13T00:00:00Z/11
Q103781,+1943-03-05T00:00:00Z/11,Q51850225,"""11002669""",+2018-04-13T00:00:00Z/11,+2016-06-25T00:00:00Z/11,Q51850225,"""11002669""",+2018-04-13T00:00:00Z/11
Q76534,+1913-04-10T00:00:00Z/11,Q51850225,"""11002675""",+2018-04-13T00:00:00Z/11,+2001-12-16T00:00:00Z/11,Q51850225,"""11002675""",+2018-04-13T00:00:00Z/11
Q1617898,+1952-02-25T00:00:00Z/11,Q51850225,"""11002676""",+2018-04-13T00:00:00Z/11,+2002-01-30T00:00:00Z/11,Q51850225,"""11002676""",+2018-04-13T00:00:00Z/11
Q1663331,+1936-11-12T00:00:00Z/11,Q51850225,"""11002683""",+2018-04-13T00:00:00Z/11,+2009-09-25T00:00:00Z/11,Q51850225,"""11002683""",+2018-04-13T00:00:00Z/11
Q2163574,+1951-11-21T00:00:00Z/11,Q51850225,"""11002702""",+2018-04-13T00:00:00Z/11,+2016-04-01T00:00:00Z/11,Q51850225,"""11002702""",+2018-04-13T00:00:00Z/11
Q1083647,+1950-05-31T00:00:00Z/11,Q51850225,"""11002712""",+2018-04-13T00:00:00Z/11,+1998-05-04T00:00:00Z/11,Q51850225,"""11002712""",+2018-04-13T00:00:00Z/11
Q1433600,+1937-04-15T00:00:00Z/11,Q51850225,"""11002714""",+2018-04-13T00:00:00Z/11,+2012-10-23T00:00:00Z/11,Q51850225,"""11002714""",+2018-04-13T00:00:00Z/11
Q64993,+1931-01-20T00:00:00Z/11,Q51850225,"""11002730""",+2018-04-13T00:00:00Z/11,+2012-07-18T00:00:00Z/11,Q51850225,"""11002730""",+2018-04-13T00:00:00Z/11
Q72671,+1941-09-12T00:00:00Z/11,Q51850225,"""11002759""",+2018-04-13T00:00:00Z/11,+2004-08-19T00:00:00Z/11,Q51850225,"""11002759""",+2018-04-13T00:00:00Z/11
Q1283401,+1945-01-08T00:00:00Z/11,Q51850225,"""11002766""",+2018-04-13T00:00:00Z/11,+2010-03-03T00:00:00Z/11,Q51850225,"""11002766""",+2018-04-13T00:00:00Z/11
Q1729972,+1936-05-05T00:00:00Z/11,Q51850225,"""11002773""",+2018-04-13T00:00:00Z/11,+2015-02-14T00:00:00Z/11,Q51850225,"""11002773""",+2018-04-13T00:00:00Z/11
Q1223534,+1938-03-31T00:00:00Z/11,Q51850225,"""11002778""",+2018-04-13T00:00:00Z/11,+2002-08-03T00:00:00Z/11,Q51850225,"""11002778""",+2018-04-13T00:00:00Z/11
Q15427635,+1948-04-08T00:00:00Z/11,Q51850225,"""11002780""",+2018-04-13T00:00:00Z/11,+2005-11-09T00:00:00Z/11,Q51850225,"""11002780""",+2018-04-13T00:00:00Z/11
Q1297166,+1952-07-26T00:00:00Z/11,Q51850225,"""11002787""",+2018-04-13T00:00:00Z/11,+2004-10-29T00:00:00Z/11,Q51850225,"""11002787""",+2018-04-13T00:00:00Z/11
Q1659209,+1939-02-22T00:00:00Z/11,Q51850225,"""11002794""",+2018-04-13T00:00:00Z/11,+2000-08-09T00:00:00Z/11,Q51850225,"""11002794""",+2018-04-13T00:00:00Z/11
Q1913479,+1949-03-23T00:00:00Z/11,Q51850225,"""11002805""",+2018-04-13T00:00:00Z/11,+2013-05-12T00:00:00Z/11,Q51850225,"""11002805""",+2018-04-13T00:00:00Z/11
Q1539484,+1935-02-20T00:00:00Z/11,Q51850225,"""11002821""",+2018-04-13T00:00:00Z/11,+2016-12-16T00:00:00Z/11,Q51850225,"""11002821""",+2018-04-13T00:00:00Z/11
Q107577,+1940-04-16T00:00:00Z/11,Q51850225,"""11002827""",+2018-04-13T00:00:00Z/11,+2000-03-23T00:00:00Z/11,Q51850225,"""11002827""",+2018-04-13T00:00:00Z/11
Q106860,+1925-06-03T00:00:00Z/11,Q51850225,"""11002833""",+2018-04-13T00:00:00Z/11,+2015-07-13T00:00:00Z/11,Q51850225,"""11002833""",+2018-04-13T00:00:00Z/11
Q58284,+1961-12-27T00:00:00Z/11,Q51850225,"""11002944""",+2018-04-13T00:00:00Z/11,+2016-03-18T00:00:00Z/11,Q51850225,"""11002944""",+2018-04-13T00:00:00Z/11
Q1296861,+1934-07-08T00:00:00Z/11,Q51850225,"""11002947""",+2018-04-13T00:00:00Z/11,+2005-09-06T00:00:00Z/11,Q51850225,"""11002947""",+2018-04-13T00:00:00Z/11
Q105341,+1942-06-03T00:00:00Z/11,Q51850225,"""11003018""",+2018-04-13T00:00:00Z/11,+2012-12-09T00:00:00Z/11,Q51850225,"""11003018""",+2018-04-13T00:00:00Z/11
Q2128098,+1947-05-10T00:00:00Z/11,Q51850225,"""11003120""",+2018-04-13T00:00:00Z/11,+2014-12-03T00:00:00Z/11,Q51850225,"""11003120""",+2018-04-13T00:00:00Z/11
Q1452304,+1928-02-27T00:00:00Z/11,Q51850225,"""11003127""",+2018-04-13T00:00:00Z/11,+2000-08-15T00:00:00Z/11,Q51850225,"""11003127""",+2018-04-13T00:00:00Z/11
Q1745145,+1940-09-26T00:00:00Z/11,Q51850225,"""11003135""",+2018-04-13T00:00:00Z/11,+2017-06-28T00:00:00Z/11,Q51850225,"""11003135""",+2018-04-13T00:00:00Z/11
Q556760,+1942-01-22T00:00:00Z/11,Q51850225,"""11003138""",+2018-04-13T00:00:00Z/11,+2004-04-17T00:00:00Z/11,Q51850225,"""11003138""",+2018-04-13T00:00:00Z/11
Q1281753,+1947-02-25T00:00:00Z/11,Q51850225,"""11003202""",+2018-04-13T00:00:00Z/11,+2006-06-26T00:00:00Z/11,Q51850225,"""11003202""",+2018-04-13T00:00:00Z/11
Q2427044,+1962-03-18T00:00:00Z/11,Q51850225,"""11003215""",+2018-04-13T00:00:00Z/11,+2014-03-10T00:00:00Z/11,Q51850225,"""11003215""",+2018-04-13T00:00:00Z/11
Q1512543,+1937-10-02T00:00:00Z/11,Q51850225,"""11003232""",+2018-04-13T00:00:00Z/11,+2005-11-07T00:00:00Z/11,Q51850225,"""11003232""",+2018-04-13T00:00:00Z/11
Q1382932,+1954-04-15T00:00:00Z/11,Q51850225,"""11003234""",+2018-04-13T00:00:00Z/11,+2017-12-03T00:00:00Z/11,Q51850225,"""11003234""",+2018-04-13T00:00:00Z/11
Q2639764,+1940-03-01T00:00:00Z/11,Q51850225,"""11003433""",+2018-04-13T00:00:00Z/11,+2011-10-30T00:00:00Z/11,Q51850225,"""11003433""",+2018-04-13T00:00:00Z/11
Q103712,+1947-09-28T00:00:00Z/11,Q51850225,"""11003508""",+2018-04-13T00:00:00Z/11,+2017-09-17T00:00:00Z/11,Q51850225,"""11003508""",+2018-04-13T00:00:00Z/11
