qid,P569,S248,s528,s813,P570,S248,s528,s813
Q1516165,+1904-06-25T00:00:00Z/11,Q51850225,"""11000953""",+2018-04-13T00:00:00Z/11,+1985-07-13T00:00:00Z/11,Q51850225,"""11000953""",+2018-04-13T00:00:00Z/11
Q590348,+1889-02-12T00:00:00Z/11,Q51850225,"""11000954""",+2018-04-13T00:00:00Z/11,+1968-08-11T00:00:00Z/11,Q51850225,"""11000954""",+2018-04-13T00:00:00Z/11
Q1577086,+1922-11-09T00:00:00Z/11,Q51850225,"""11000955""",+2018-04-13T00:00:00Z/11,+2000-03-22T00:00:00Z/11,Q51850225,"""11000955""",+2018-04-13T00:00:00Z/11
Q1417322,+1888-01-18T00:00:00Z/11,Q51850225,"""11000957""",+2018-04-13T00:00:00Z/11,+1957-10-12T00:00:00Z/11,Q51850225,"""11000957""",+2018-04-13T00:00:00Z/11
Q1363054,+1929-05-02T00:00:00Z/11,Q51850225,"""11000958""",+2018-04-13T00:00:00Z/11,+2006-05-13T00:00:00Z/11,Q51850225,"""11000958""",+2018-04-13T00:00:00Z/11
Q2075809,+1891-04-15T00:00:00Z/11,Q51850225,"""11000959""",+2018-04-13T00:00:00Z/11,+1967-06-26T00:00:00Z/11,Q51850225,"""11000959""",+2018-04-13T00:00:00Z/11
Q2651032,+1907-11-09T00:00:00Z/11,Q51850225,"""11000963""",+2018-04-13T00:00:00Z/11,+2003-12-01T00:00:00Z/11,Q51850225,"""11000963""",+2018-04-13T00:00:00Z/11
Q2577176,+1929-04-27T00:00:00Z/11,Q51850225,"""11000964""",+2018-04-13T00:00:00Z/11,+2003-02-20T00:00:00Z/11,Q51850225,"""11000964""",+2018-04-13T00:00:00Z/11
Q2524288,+1909-03-26T00:00:00Z/11,Q51850225,"""11000966""",+2018-04-13T00:00:00Z/11,+1968-10-10T00:00:00Z/11,Q51850225,"""11000966""",+2018-04-13T00:00:00Z/11
Q87744,+1924-05-23T00:00:00Z/11,Q51850225,"""11000968""",+2018-04-13T00:00:00Z/11,+2015-09-30T00:00:00Z/11,Q51850225,"""11000968""",+2018-04-13T00:00:00Z/11
Q1329548,+1900-05-11T00:00:00Z/11,Q51850225,"""11000969""",+2018-04-13T00:00:00Z/11,+1973-01-25T00:00:00Z/11,Q51850225,"""11000969""",+2018-04-13T00:00:00Z/11
Q1298908,+1924-04-15T00:00:00Z/11,Q51850225,"""11000970""",+2018-04-13T00:00:00Z/11,+1982-03-25T00:00:00Z/11,Q51850225,"""11000970""",+2018-04-13T00:00:00Z/11
Q347391,+1911-09-25T00:00:00Z/11,Q51850225,"""11000971""",+2018-04-13T00:00:00Z/11,+1986-03-27T00:00:00Z/11,Q51850225,"""11000971""",+2018-04-13T00:00:00Z/11
Q1731737,+1897-11-06T00:00:00Z/11,Q51850225,"""11000973""",+2018-04-13T00:00:00Z/11,+1965-12-20T00:00:00Z/11,Q51850225,"""11000973""",+2018-04-13T00:00:00Z/11
Q394550,+1926-05-17T00:00:00Z/11,Q51850225,"""11000976""",+2018-04-13T00:00:00Z/11,+2009-03-09T00:00:00Z/11,Q51850225,"""11000976""",+2018-04-13T00:00:00Z/11
Q1701262,+1909-03-26T00:00:00Z/11,Q51850225,"""11000979""",+2018-04-13T00:00:00Z/11,+2003-11-25T00:00:00Z/11,Q51850225,"""11000979""",+2018-04-13T00:00:00Z/11
Q1552857,+1900-01-13T00:00:00Z/11,Q51850225,"""11000980""",+2018-04-13T00:00:00Z/11,+1982-02-09T00:00:00Z/11,Q51850225,"""11000980""",+2018-04-13T00:00:00Z/11
Q84942,+1915-08-15T00:00:00Z/11,Q51850225,"""11000982""",+2018-04-13T00:00:00Z/11,+2006-08-24T00:00:00Z/11,Q51850225,"""11000982""",+2018-04-13T00:00:00Z/11
Q1222183,+1936-05-21T00:00:00Z/11,Q51850225,"""11000983""",+2018-04-13T00:00:00Z/11,+2015-04-30T00:00:00Z/11,Q51850225,"""11000983""",+2018-04-13T00:00:00Z/11
Q1577352,+1903-04-17T00:00:00Z/11,Q51850225,"""11000984""",+2018-04-13T00:00:00Z/11,+1967-12-10T00:00:00Z/11,Q51850225,"""11000984""",+2018-04-13T00:00:00Z/11
Q1372613,+1901-02-16T00:00:00Z/11,Q51850225,"""11000985""",+2018-04-13T00:00:00Z/11,+1976-07-03T00:00:00Z/11,Q51850225,"""11000985""",+2018-04-13T00:00:00Z/11
Q1150202,+1907-02-18T00:00:00Z/11,Q51850225,"""11000986""",+2018-04-13T00:00:00Z/11,+1967-05-29T00:00:00Z/11,Q51850225,"""11000986""",+2018-04-13T00:00:00Z/11
Q216652,+1930-07-03T00:00:00Z/11,Q51850225,"""11000987""",+2018-04-13T00:00:00Z/11,+2011-01-22T00:00:00Z/11,Q51850225,"""11000987""",+2018-04-13T00:00:00Z/11
Q1801371,+1908-08-26T00:00:00Z/11,Q51850225,"""11000988""",+2018-04-13T00:00:00Z/11,+1992-05-26T00:00:00Z/11,Q51850225,"""11000988""",+2018-04-13T00:00:00Z/11
Q1614612,+1902-09-09T00:00:00Z/11,Q51850225,"""11000990""",+2018-04-13T00:00:00Z/11,+1972-08-29T00:00:00Z/11,Q51850225,"""11000990""",+2018-04-13T00:00:00Z/11
Q1519658,+1903-01-31T00:00:00Z/11,Q51850225,"""11000991""",+2018-04-13T00:00:00Z/11,+1973-12-22T00:00:00Z/11,Q51850225,"""11000991""",+2018-04-13T00:00:00Z/11
Q1580416,+1906-05-12T00:00:00Z/11,Q51850225,"""11000992""",+2018-04-13T00:00:00Z/11,+1988-03-25T00:00:00Z/11,Q51850225,"""11000992""",+2018-04-13T00:00:00Z/11
Q1597848,+1893-07-23T00:00:00Z/11,Q51850225,"""11000993""",+2018-04-13T00:00:00Z/11,+1956-02-24T00:00:00Z/11,Q51850225,"""11000993""",+2018-04-13T00:00:00Z/11
Q2590080,+1909-03-23T00:00:00Z/11,Q51850225,"""11000994""",+2018-04-13T00:00:00Z/11,+2001-08-11T00:00:00Z/11,Q51850225,"""11000994""",+2018-04-13T00:00:00Z/11
Q1428897,+1928-03-25T00:00:00Z/11,Q51850225,"""11000997""",+2018-04-13T00:00:00Z/11,+1997-04-15T00:00:00Z/11,Q51850225,"""11000997""",+2018-04-13T00:00:00Z/11
Q1895994,+1906-04-06T00:00:00Z/11,Q51850225,"""11000999""",+2018-04-13T00:00:00Z/11,+1994-09-16T00:00:00Z/11,Q51850225,"""11000999""",+2018-04-13T00:00:00Z/11
Q2561614,+1907-01-18T00:00:00Z/11,Q51850225,"""11001000""",+2018-04-13T00:00:00Z/11,+1970-03-05T00:00:00Z/11,Q51850225,"""11001000""",+2018-04-13T00:00:00Z/11
Q1332324,+1906-06-07T00:00:00Z/11,Q51850225,"""11001001""",+2018-04-13T00:00:00Z/11,+1967-01-10T00:00:00Z/11,Q51850225,"""11001001""",+2018-04-13T00:00:00Z/11
Q1098592,+1931-07-20T00:00:00Z/11,Q51850225,"""11001002""",+2018-04-13T00:00:00Z/11,+2013-03-07T00:00:00Z/11,Q51850225,"""11001002""",+2018-04-13T00:00:00Z/11
Q1282441,+1899-02-04T00:00:00Z/11,Q51850225,"""11001004""",+2018-04-13T00:00:00Z/11,+1964-05-10T00:00:00Z/11,Q51850225,"""11001004""",+2018-04-13T00:00:00Z/11
Q2059980,+1886-03-10T00:00:00Z/11,Q51850225,"""11001005""",+2018-04-13T00:00:00Z/11,+1958-04-30T00:00:00Z/11,Q51850225,"""11001005""",+2018-04-13T00:00:00Z/11
Q75955,+1913-02-16T00:00:00Z/11,Q51850225,"""11001006""",+2018-04-13T00:00:00Z/11,+1998-05-15T00:00:00Z/11,Q51850225,"""11001006""",+2018-04-13T00:00:00Z/11
Q126491,+1894-01-24T00:00:00Z/11,Q51850225,"""11001007""",+2018-04-13T00:00:00Z/11,+1968-02-21T00:00:00Z/11,Q51850225,"""11001007""",+2018-04-13T00:00:00Z/11
Q825355,+1940-07-29T00:00:00Z/11,Q51850225,"""11001009""",+2018-04-13T00:00:00Z/11,+2015-06-19T00:00:00Z/11,Q51850225,"""11001009""",+2018-04-13T00:00:00Z/11
Q714469,+1904-03-18T00:00:00Z/11,Q51850225,"""11001010""",+2018-04-13T00:00:00Z/11,+1983-10-16T00:00:00Z/11,Q51850225,"""11001010""",+2018-04-13T00:00:00Z/11
Q1457661,+1935-05-07T00:00:00Z/11,Q51850225,"""11001011""",+2018-04-13T00:00:00Z/11,+2016-06-15T00:00:00Z/11,Q51850225,"""11001011""",+2018-04-13T00:00:00Z/11
Q73924,+1927-09-10T00:00:00Z/11,Q51850225,"""11001012""",+2018-04-13T00:00:00Z/11,+1998-10-20T00:00:00Z/11,Q51850225,"""11001012""",+2018-04-13T00:00:00Z/11
Q1580445,+1885-08-29T00:00:00Z/11,Q51850225,"""11001013""",+2018-04-13T00:00:00Z/11,+1960-07-10T00:00:00Z/11,Q51850225,"""11001013""",+2018-04-13T00:00:00Z/11
Q1579275,+1914-11-21T00:00:00Z/11,Q51850225,"""11001014""",+2018-04-13T00:00:00Z/11,+2000-04-21T00:00:00Z/11,Q51850225,"""11001014""",+2018-04-13T00:00:00Z/11
Q70009,+1896-09-25T00:00:00Z/11,Q51850225,"""11001015""",+2018-04-13T00:00:00Z/11,+1966-11-27T00:00:00Z/11,Q51850225,"""11001015""",+2018-04-13T00:00:00Z/11
Q1560624,+1921-03-21T00:00:00Z/11,Q51850225,"""11001021""",+2018-04-13T00:00:00Z/11,+1985-08-23T00:00:00Z/11,Q51850225,"""11001021""",+2018-04-13T00:00:00Z/11
Q1729464,+1935-03-13T00:00:00Z/11,Q51850225,"""11001024""",+2018-04-13T00:00:00Z/11,+2017-06-29T00:00:00Z/11,Q51850225,"""11001024""",+2018-04-13T00:00:00Z/11
Q1168733,+1935-10-02T00:00:00Z/11,Q51850225,"""11001026""",+2018-04-13T00:00:00Z/11,+2013-03-20T00:00:00Z/11,Q51850225,"""11001026""",+2018-04-13T00:00:00Z/11
Q1651437,+1910-08-03T00:00:00Z/11,Q51850225,"""11001028""",+2018-04-13T00:00:00Z/11,+1989-07-21T00:00:00Z/11,Q51850225,"""11001028""",+2018-04-13T00:00:00Z/11
Q1226961,+1927-09-05T00:00:00Z/11,Q51850225,"""11001029""",+2018-04-13T00:00:00Z/11,+2017-03-25T00:00:00Z/11,Q51850225,"""11001029""",+2018-04-13T00:00:00Z/11
Q1593357,+1899-06-22T00:00:00Z/11,Q51850225,"""11001030""",+2018-04-13T00:00:00Z/11,+1993-07-25T00:00:00Z/11,Q51850225,"""11001030""",+2018-04-13T00:00:00Z/11
Q61761,+1902-10-18T00:00:00Z/11,Q51850225,"""11001032""",+2018-04-13T00:00:00Z/11,+1980-07-31T00:00:00Z/11,Q51850225,"""11001032""",+2018-04-13T00:00:00Z/11
Q1695791,+1915-07-15T00:00:00Z/11,Q51850225,"""11001034""",+2018-04-13T00:00:00Z/11,+2011-10-23T00:00:00Z/11,Q51850225,"""11001034""",+2018-04-13T00:00:00Z/11
Q1780705,+1906-01-26T00:00:00Z/11,Q51850225,"""11001035""",+2018-04-13T00:00:00Z/11,+1971-03-17T00:00:00Z/11,Q51850225,"""11001035""",+2018-04-13T00:00:00Z/11
Q2638411,+1904-12-02T00:00:00Z/11,Q51850225,"""11001037""",+2018-04-13T00:00:00Z/11,+1987-03-08T00:00:00Z/11,Q51850225,"""11001037""",+2018-04-13T00:00:00Z/11
Q1793703,+1925-02-15T00:00:00Z/11,Q51850225,"""11001038""",+2018-04-13T00:00:00Z/11,+1989-04-23T00:00:00Z/11,Q51850225,"""11001038""",+2018-04-13T00:00:00Z/11
Q2573501,+1928-03-26T00:00:00Z/11,Q51850225,"""11001041""",+2018-04-13T00:00:00Z/11,+2015-10-24T00:00:00Z/11,Q51850225,"""11001041""",+2018-04-13T00:00:00Z/11
Q1577720,+1922-01-27T00:00:00Z/11,Q51850225,"""11001043""",+2018-04-13T00:00:00Z/11,+2003-07-15T00:00:00Z/11,Q51850225,"""11001043""",+2018-04-13T00:00:00Z/11
Q1633233,+1896-02-14T00:00:00Z/11,Q51850225,"""11001044""",+2018-04-13T00:00:00Z/11,+1975-03-21T00:00:00Z/11,Q51850225,"""11001044""",+2018-04-13T00:00:00Z/11
Q1451409,+1898-02-12T00:00:00Z/11,Q51850225,"""11001045""",+2018-04-13T00:00:00Z/11,+1963-11-08T00:00:00Z/11,Q51850225,"""11001045""",+2018-04-13T00:00:00Z/11
Q1377063,+1910-04-04T00:00:00Z/11,Q51850225,"""11001046""",+2018-04-13T00:00:00Z/11,+1981-01-26T00:00:00Z/11,Q51850225,"""11001046""",+2018-04-13T00:00:00Z/11
Q1597927,+1923-04-15T00:00:00Z/11,Q51850225,"""11001048""",+2018-04-13T00:00:00Z/11,+2012-12-30T00:00:00Z/11,Q51850225,"""11001048""",+2018-04-13T00:00:00Z/11
Q2173108,+1923-06-14T00:00:00Z/11,Q51850225,"""11001049""",+2018-04-13T00:00:00Z/11,+1985-01-30T00:00:00Z/11,Q51850225,"""11001049""",+2018-04-13T00:00:00Z/11
Q1731868,+1900-03-03T00:00:00Z/11,Q51850225,"""11001051""",+2018-04-13T00:00:00Z/11,+1966-07-16T00:00:00Z/11,Q51850225,"""11001051""",+2018-04-13T00:00:00Z/11
Q105732,+1918-01-04T00:00:00Z/11,Q51850225,"""11001052""",+2018-04-13T00:00:00Z/11,+2008-09-06T00:00:00Z/11,Q51850225,"""11001052""",+2018-04-13T00:00:00Z/11
Q64531,+1888-02-08T00:00:00Z/11,Q51850225,"""11001053""",+2018-04-13T00:00:00Z/11,+1961-05-07T00:00:00Z/11,Q51850225,"""11001053""",+2018-04-13T00:00:00Z/11
Q1720150,+1912-05-26T00:00:00Z/11,Q51850225,"""11001054""",+2018-04-13T00:00:00Z/11,+1968-06-07T00:00:00Z/11,Q51850225,"""11001054""",+2018-04-13T00:00:00Z/11
Q2033761,+1897-10-28T00:00:00Z/11,Q51850225,"""11001056""",+2018-04-13T00:00:00Z/11,+1979-11-05T00:00:00Z/11,Q51850225,"""11001056""",+2018-04-13T00:00:00Z/11
Q100915,+1913-11-17T00:00:00Z/11,Q51850225,"""11001057""",+2018-04-13T00:00:00Z/11,+2006-02-04T00:00:00Z/11,Q51850225,"""11001057""",+2018-04-13T00:00:00Z/11
Q122618,+1909-04-23T00:00:00Z/11,Q51850225,"""11001058""",+2018-04-13T00:00:00Z/11,+1981-11-25T00:00:00Z/11,Q51850225,"""11001058""",+2018-04-13T00:00:00Z/11
Q1889556,+1937-12-05T00:00:00Z/11,Q51850225,"""11001060""",+2018-04-13T00:00:00Z/11,+2015-01-20T00:00:00Z/11,Q51850225,"""11001060""",+2018-04-13T00:00:00Z/11
Q1731880,+1904-06-12T00:00:00Z/11,Q51850225,"""11001063""",+2018-04-13T00:00:00Z/11,+1974-07-20T00:00:00Z/11,Q51850225,"""11001063""",+2018-04-13T00:00:00Z/11
Q1445786,+1938-11-05T00:00:00Z/11,Q51850225,"""11001065""",+2018-04-13T00:00:00Z/11,+1992-08-24T00:00:00Z/11,Q51850225,"""11001065""",+2018-04-13T00:00:00Z/11
Q1125797,+1910-05-29T00:00:00Z/11,Q51850225,"""11001066""",+2018-04-13T00:00:00Z/11,+1973-04-04T00:00:00Z/11,Q51850225,"""11001066""",+2018-04-13T00:00:00Z/11
Q1333467,+1895-01-17T00:00:00Z/11,Q51850225,"""11001067""",+2018-04-13T00:00:00Z/11,+1994-07-19T00:00:00Z/11,Q51850225,"""11001067""",+2018-04-13T00:00:00Z/11
Q125431,+1940-12-15T00:00:00Z/11,Q51850225,"""11001068""",+2018-04-13T00:00:00Z/11,+2007-12-09T00:00:00Z/11,Q51850225,"""11001068""",+2018-04-13T00:00:00Z/11
Q215101,+1927-08-30T00:00:00Z/11,Q51850225,"""11001071""",+2018-04-13T00:00:00Z/11,+2012-09-07T00:00:00Z/11,Q51850225,"""11001071""",+2018-04-13T00:00:00Z/11
Q1733232,+1893-09-22T00:00:00Z/11,Q51850225,"""11001072""",+2018-04-13T00:00:00Z/11,+1983-03-10T00:00:00Z/11,Q51850225,"""11001072""",+2018-04-13T00:00:00Z/11
Q97610,+1919-01-31T00:00:00Z/11,Q51850225,"""11001073""",+2018-04-13T00:00:00Z/11,+1996-07-18T00:00:00Z/11,Q51850225,"""11001073""",+2018-04-13T00:00:00Z/11
Q1362297,+1908-01-25T00:00:00Z/11,Q51850225,"""11001076""",+2018-04-13T00:00:00Z/11,+2001-06-03T00:00:00Z/11,Q51850225,"""11001076""",+2018-04-13T00:00:00Z/11
Q1358942,+1900-09-11T00:00:00Z/11,Q51850225,"""11001078""",+2018-04-13T00:00:00Z/11,+1963-07-21T00:00:00Z/11,Q51850225,"""11001078""",+2018-04-13T00:00:00Z/11
Q2571234,+1918-10-17T00:00:00Z/11,Q51850225,"""11001080""",+2018-04-13T00:00:00Z/11,+1991-11-26T00:00:00Z/11,Q51850225,"""11001080""",+2018-04-13T00:00:00Z/11
Q61227,+1947-11-29T00:00:00Z/11,Q51850225,"""11001081""",+2018-04-13T00:00:00Z/11,+1992-10-01T00:00:00Z/11,Q51850225,"""11001081""",+2018-04-13T00:00:00Z/11
Q1336336,+1914-03-31T00:00:00Z/11,Q51850225,"""11001082""",+2018-04-13T00:00:00Z/11,+1965-11-26T00:00:00Z/11,Q51850225,"""11001082""",+2018-04-13T00:00:00Z/11
Q1422207,+1888-02-25T00:00:00Z/11,Q51850225,"""11001084""",+2018-04-13T00:00:00Z/11,+1962-08-23T00:00:00Z/11,Q51850225,"""11001084""",+2018-04-13T00:00:00Z/11
Q1460359,+1904-12-06T00:00:00Z/11,Q51850225,"""11001085""",+2018-04-13T00:00:00Z/11,+1985-10-18T00:00:00Z/11,Q51850225,"""11001085""",+2018-04-13T00:00:00Z/11
Q991972,+1900-05-18T00:00:00Z/11,Q51850225,"""11001086""",+2018-04-13T00:00:00Z/11,+1974-10-14T00:00:00Z/11,Q51850225,"""11001086""",+2018-04-13T00:00:00Z/11
Q1729784,+1932-10-03T00:00:00Z/11,Q51850225,"""11001087""",+2018-04-13T00:00:00Z/11,+2014-05-21T00:00:00Z/11,Q51850225,"""11001087""",+2018-04-13T00:00:00Z/11
Q1381936,+1915-11-05T00:00:00Z/11,Q51850225,"""11001089""",+2018-04-13T00:00:00Z/11,+1997-08-05T00:00:00Z/11,Q51850225,"""11001089""",+2018-04-13T00:00:00Z/11
Q1223879,+1908-09-27T00:00:00Z/11,Q51850225,"""11001090""",+2018-04-13T00:00:00Z/11,+1980-03-23T00:00:00Z/11,Q51850225,"""11001090""",+2018-04-13T00:00:00Z/11
Q87654,+1930-02-23T00:00:00Z/11,Q51850225,"""11001091""",+2018-04-13T00:00:00Z/11,+2003-12-02T00:00:00Z/11,Q51850225,"""11001091""",+2018-04-13T00:00:00Z/11
Q1511898,+1919-10-12T00:00:00Z/11,Q51850225,"""11001093""",+2018-04-13T00:00:00Z/11,+1998-02-24T00:00:00Z/11,Q51850225,"""11001093""",+2018-04-13T00:00:00Z/11
Q2547309,+1926-01-05T00:00:00Z/11,Q51850225,"""11001094""",+2018-04-13T00:00:00Z/11,+2016-05-09T00:00:00Z/11,Q51850225,"""11001094""",+2018-04-13T00:00:00Z/11
Q1337327,+1888-07-30T00:00:00Z/11,Q51850225,"""11001095""",+2018-04-13T00:00:00Z/11,+1985-02-22T00:00:00Z/11,Q51850225,"""11001095""",+2018-04-13T00:00:00Z/11
Q2512,+1904-04-06T00:00:00Z/11,Q51850225,"""11001096""",+2018-04-13T00:00:00Z/11,+1988-03-09T00:00:00Z/11,Q51850225,"""11001096""",+2018-04-13T00:00:00Z/11
Q1730262,+1887-10-20T00:00:00Z/11,Q51850225,"""11001097""",+2018-04-13T00:00:00Z/11,+1976-05-10T00:00:00Z/11,Q51850225,"""11001097""",+2018-04-13T00:00:00Z/11
Q710144,+1912-11-20T00:00:00Z/11,Q51850225,"""11001098""",+2018-04-13T00:00:00Z/11,+1999-05-11T00:00:00Z/11,Q51850225,"""11001098""",+2018-04-13T00:00:00Z/11
Q1505738,+1888-11-19T00:00:00Z/11,Q51850225,"""11001099""",+2018-04-13T00:00:00Z/11,+1973-07-02T00:00:00Z/11,Q51850225,"""11001099""",+2018-04-13T00:00:00Z/11
Q1599795,+1906-02-13T00:00:00Z/11,Q51850225,"""11001100""",+2018-04-13T00:00:00Z/11,+1992-07-10T00:00:00Z/11,Q51850225,"""11001100""",+2018-04-13T00:00:00Z/11
Q1769225,+1885-06-06T00:00:00Z/11,Q51850225,"""11001101""",+2018-04-13T00:00:00Z/11,+1973-06-16T00:00:00Z/11,Q51850225,"""11001101""",+2018-04-13T00:00:00Z/11
Q2522417,+1925-09-21T00:00:00Z/11,Q51850225,"""11001103""",+2018-04-13T00:00:00Z/11,+1997-05-29T00:00:00Z/11,Q51850225,"""11001103""",+2018-04-13T00:00:00Z/11
Q1731921,+1926-03-04T00:00:00Z/11,Q51850225,"""11001104""",+2018-04-13T00:00:00Z/11,+2008-12-22T00:00:00Z/11,Q51850225,"""11001104""",+2018-04-13T00:00:00Z/11
Q1511901,+1906-08-03T00:00:00Z/11,Q51850225,"""11001105""",+2018-04-13T00:00:00Z/11,+1996-02-02T00:00:00Z/11,Q51850225,"""11001105""",+2018-04-13T00:00:00Z/11
Q1277536,+1936-07-17T00:00:00Z/11,Q51850225,"""11001106""",+2018-04-13T00:00:00Z/11,+2003-03-02T00:00:00Z/11,Q51850225,"""11001106""",+2018-04-13T00:00:00Z/11
Q1352568,+1907-02-20T00:00:00Z/11,Q51850225,"""11001107""",+2018-04-13T00:00:00Z/11,+1950-11-21T00:00:00Z/11,Q51850225,"""11001107""",+2018-04-13T00:00:00Z/11
Q1896841,+1943-11-28T00:00:00Z/11,Q51850225,"""11001108""",+2018-04-13T00:00:00Z/11,+2008-04-17T00:00:00Z/11,Q51850225,"""11001108""",+2018-04-13T00:00:00Z/11
Q1754969,+1906-01-08T00:00:00Z/11,Q51850225,"""11001109""",+2018-04-13T00:00:00Z/11,+1958-04-17T00:00:00Z/11,Q51850225,"""11001109""",+2018-04-13T00:00:00Z/11
Q1560675,+1900-07-21T00:00:00Z/11,Q51850225,"""11001112""",+2018-04-13T00:00:00Z/11,+1963-10-22T00:00:00Z/11,Q51850225,"""11001112""",+2018-04-13T00:00:00Z/11
Q1560674,+1930-05-27T00:00:00Z/11,Q51850225,"""11001113""",+2018-04-13T00:00:00Z/11,+1998-12-15T00:00:00Z/11,Q51850225,"""11001113""",+2018-04-13T00:00:00Z/11
Q90844,+1931-07-11T00:00:00Z/11,Q51850225,"""11001114""",+2018-04-13T00:00:00Z/11,+1996-11-26T00:00:00Z/11,Q51850225,"""11001114""",+2018-04-13T00:00:00Z/11
Q1597999,+1932-12-13T00:00:00Z/11,Q51850225,"""11001116""",+2018-04-13T00:00:00Z/11,+1989-12-18T00:00:00Z/11,Q51850225,"""11001116""",+2018-04-13T00:00:00Z/11
Q1695154,+1902-01-09T00:00:00Z/11,Q51850225,"""11001117""",+2018-04-13T00:00:00Z/11,+1976-05-25T00:00:00Z/11,Q51850225,"""11001117""",+2018-04-13T00:00:00Z/11
Q1309910,+1881-10-20T00:00:00Z/11,Q51850225,"""11001120""",+2018-04-13T00:00:00Z/11,+1962-09-08T00:00:00Z/11,Q51850225,"""11001120""",+2018-04-13T00:00:00Z/11
Q1201292,+1932-07-26T00:00:00Z/11,Q51850225,"""11001121""",+2018-04-13T00:00:00Z/11,+2016-06-17T00:00:00Z/11,Q51850225,"""11001121""",+2018-04-13T00:00:00Z/11
Q1662899,+1926-06-18T00:00:00Z/11,Q51850225,"""11001123""",+2018-04-13T00:00:00Z/11,+1989-06-04T00:00:00Z/11,Q51850225,"""11001123""",+2018-04-13T00:00:00Z/11
Q61013,+1930-01-30T00:00:00Z/11,Q51850225,"""11001127""",+2018-04-13T00:00:00Z/11,+2010-09-18T00:00:00Z/11,Q51850225,"""11001127""",+2018-04-13T00:00:00Z/11
Q1388536,+1904-08-03T00:00:00Z/11,Q51850225,"""11001129""",+2018-04-13T00:00:00Z/11,+2001-03-23T00:00:00Z/11,Q51850225,"""11001129""",+2018-04-13T00:00:00Z/11
Q1505009,+1911-02-10T00:00:00Z/11,Q51850225,"""11001130""",+2018-04-13T00:00:00Z/11,+1992-07-19T00:00:00Z/11,Q51850225,"""11001130""",+2018-04-13T00:00:00Z/11
Q1353452,+1883-01-13T00:00:00Z/11,Q51850225,"""11001131""",+2018-04-13T00:00:00Z/11,+1949-12-21T00:00:00Z/11,Q51850225,"""11001131""",+2018-04-13T00:00:00Z/11
Q98482,+1888-10-16T00:00:00Z/11,Q51850225,"""11001132""",+2018-04-13T00:00:00Z/11,+1961-01-16T00:00:00Z/11,Q51850225,"""11001132""",+2018-04-13T00:00:00Z/11
Q1577732,+1921-01-13T00:00:00Z/11,Q51850225,"""11001133""",+2018-04-13T00:00:00Z/11,+1988-08-01T00:00:00Z/11,Q51850225,"""11001133""",+2018-04-13T00:00:00Z/11
Q1288277,+1914-07-02T00:00:00Z/11,Q51850225,"""11001135""",+2018-04-13T00:00:00Z/11,+1976-05-22T00:00:00Z/11,Q51850225,"""11001135""",+2018-04-13T00:00:00Z/11
Q1747036,+1898-02-23T00:00:00Z/11,Q51850225,"""11001139""",+2018-04-13T00:00:00Z/11,+1967-06-06T00:00:00Z/11,Q51850225,"""11001139""",+2018-04-13T00:00:00Z/11
Q2039559,+1884-12-11T00:00:00Z/11,Q51850225,"""11001140""",+2018-04-13T00:00:00Z/11,+1965-05-05T00:00:00Z/11,Q51850225,"""11001140""",+2018-04-13T00:00:00Z/11
Q1383610,+1901-07-23T00:00:00Z/11,Q51850225,"""11001141""",+2018-04-13T00:00:00Z/11,+1995-11-22T00:00:00Z/11,Q51850225,"""11001141""",+2018-04-13T00:00:00Z/11
Q98108,+1906-10-06T00:00:00Z/11,Q51850225,"""11001142""",+2018-04-13T00:00:00Z/11,+1971-07-02T00:00:00Z/11,Q51850225,"""11001142""",+2018-04-13T00:00:00Z/11
Q1460450,+1904-11-10T00:00:00Z/11,Q51850225,"""11001143""",+2018-04-13T00:00:00Z/11,+1978-04-01T00:00:00Z/11,Q51850225,"""11001143""",+2018-04-13T00:00:00Z/11
Q2573689,+1888-05-01T00:00:00Z/11,Q51850225,"""11001144""",+2018-04-13T00:00:00Z/11,+1952-02-20T00:00:00Z/11,Q51850225,"""11001144""",+2018-04-13T00:00:00Z/11
Q1684867,+1916-09-27T00:00:00Z/11,Q51850225,"""11001145""",+2018-04-13T00:00:00Z/11,+1979-10-13T00:00:00Z/11,Q51850225,"""11001145""",+2018-04-13T00:00:00Z/11
Q1511943,+1906-08-22T00:00:00Z/11,Q51850225,"""11001147""",+2018-04-13T00:00:00Z/11,+1983-01-22T00:00:00Z/11,Q51850225,"""11001147""",+2018-04-13T00:00:00Z/11
Q1584591,+1907-03-04T00:00:00Z/11,Q51850225,"""11001148""",+2018-04-13T00:00:00Z/11,+1992-09-18T00:00:00Z/11,Q51850225,"""11001148""",+2018-04-13T00:00:00Z/11
Q1611825,+1899-12-29T00:00:00Z/11,Q51850225,"""11001149""",+2018-04-13T00:00:00Z/11,+1984-02-10T00:00:00Z/11,Q51850225,"""11001149""",+2018-04-13T00:00:00Z/11
Q70058,+1892-06-27T00:00:00Z/11,Q51850225,"""11001150""",+2018-04-13T00:00:00Z/11,+1958-10-23T00:00:00Z/11,Q51850225,"""11001150""",+2018-04-13T00:00:00Z/11
Q1609242,+1919-12-17T00:00:00Z/11,Q51850225,"""11001152""",+2018-04-13T00:00:00Z/11,+2001-03-11T00:00:00Z/11,Q51850225,"""11001152""",+2018-04-13T00:00:00Z/11
