qid,P569,S248,s528,s813,P570,S248,s528,s813
Q107050,+1903-06-18T00:00:00Z/11,Q51850225,"""11000430""",+2018-04-13T00:00:00Z/11,+1979-05-11T00:00:00Z/11,Q51850225,"""11000430""",+2018-04-13T00:00:00Z/11
Q1561416,+1919-11-14T00:00:00Z/11,Q51850225,"""11000432""",+2018-04-13T00:00:00Z/11,+1998-11-06T00:00:00Z/11,Q51850225,"""11000432""",+2018-04-13T00:00:00Z/11
Q102062,+1906-03-23T00:00:00Z/11,Q51850225,"""11000433""",+2018-04-13T00:00:00Z/11,+1994-01-01T00:00:00Z/11,Q51850225,"""11000433""",+2018-04-13T00:00:00Z/11
Q1597099,+1907-05-19T00:00:00Z/11,Q51850225,"""11000434""",+2018-04-13T00:00:00Z/11,+1992-08-06T00:00:00Z/11,Q51850225,"""11000434""",+2018-04-13T00:00:00Z/11
Q120716,+1880-08-31T00:00:00Z/11,Q51850225,"""11000435""",+2018-04-13T00:00:00Z/11,+1967-08-27T00:00:00Z/11,Q51850225,"""11000435""",+2018-04-13T00:00:00Z/11
Q1416964,+1907-03-29T00:00:00Z/11,Q51850225,"""11000436""",+2018-04-13T00:00:00Z/11,+1984-05-31T00:00:00Z/11,Q51850225,"""11000436""",+2018-04-13T00:00:00Z/11
Q1400841,+1941-10-23T00:00:00Z/11,Q51850225,"""11000437""",+2018-04-13T00:00:00Z/11,+1992-12-16T00:00:00Z/11,Q51850225,"""11000437""",+2018-04-13T00:00:00Z/11
Q78425,+1904-10-01T00:00:00Z/11,Q51850225,"""11000438""",+2018-04-13T00:00:00Z/11,+1954-10-29T00:00:00Z/11,Q51850225,"""11000438""",+2018-04-13T00:00:00Z/11
Q71352,+1927-02-04T00:00:00Z/11,Q51850225,"""11000440""",+2018-04-13T00:00:00Z/11,+2017-03-12T00:00:00Z/11,Q51850225,"""11000440""",+2018-04-13T00:00:00Z/11
Q107733,+1920-09-27T00:00:00Z/11,Q51850225,"""11000442""",+2018-04-13T00:00:00Z/11,+1991-04-27T00:00:00Z/11,Q51850225,"""11000442""",+2018-04-13T00:00:00Z/11
Q1565429,+1894-10-17T00:00:00Z/11,Q51850225,"""11000444""",+2018-04-13T00:00:00Z/11,+1964-11-30T00:00:00Z/11,Q51850225,"""11000444""",+2018-04-13T00:00:00Z/11
Q1360352,+1893-06-23T00:00:00Z/11,Q51850225,"""11000448""",+2018-04-13T00:00:00Z/11,+1991-04-16T00:00:00Z/11,Q51850225,"""11000448""",+2018-04-13T00:00:00Z/11
Q106271,+1896-01-07T00:00:00Z/11,Q51850225,"""11000450""",+2018-04-13T00:00:00Z/11,+1971-10-17T00:00:00Z/11,Q51850225,"""11000450""",+2018-04-13T00:00:00Z/11
Q1704522,+1899-10-12T00:00:00Z/11,Q51850225,"""11000451""",+2018-04-13T00:00:00Z/11,+1979-08-09T00:00:00Z/11,Q51850225,"""11000451""",+2018-04-13T00:00:00Z/11
Q2172573,+1902-02-06T00:00:00Z/11,Q51850225,"""11000452""",+2018-04-13T00:00:00Z/11,+1983-09-06T00:00:00Z/11,Q51850225,"""11000452""",+2018-04-13T00:00:00Z/11
Q1729691,+1925-06-07T00:00:00Z/11,Q51850225,"""11000453""",+2018-04-13T00:00:00Z/11,+2007-10-12T00:00:00Z/11,Q51850225,"""11000453""",+2018-04-13T00:00:00Z/11
Q1730847,+1927-11-03T00:00:00Z/11,Q51850225,"""11000455""",+2018-04-13T00:00:00Z/11,+2016-05-13T00:00:00Z/11,Q51850225,"""11000455""",+2018-04-13T00:00:00Z/11
Q1168144,+1921-01-17T00:00:00Z/11,Q51850225,"""11000456""",+2018-04-13T00:00:00Z/11,+2016-06-04T00:00:00Z/11,Q51850225,"""11000456""",+2018-04-13T00:00:00Z/11
Q1681730,+1909-05-16T00:00:00Z/11,Q51850225,"""11000457""",+2018-04-13T00:00:00Z/11,+2000-06-28T00:00:00Z/11,Q51850225,"""11000457""",+2018-04-13T00:00:00Z/11
Q1504489,+1913-02-26T00:00:00Z/11,Q51850225,"""11000459""",+2018-04-13T00:00:00Z/11,+2002-02-19T00:00:00Z/11,Q51850225,"""11000459""",+2018-04-13T00:00:00Z/11
Q1579324,+1903-12-27T00:00:00Z/11,Q51850225,"""11000460""",+2018-04-13T00:00:00Z/11,+1969-03-05T00:00:00Z/11,Q51850225,"""11000460""",+2018-04-13T00:00:00Z/11
Q2642019,+1908-02-20T00:00:00Z/11,Q51850225,"""11000461""",+2018-04-13T00:00:00Z/11,+1995-05-10T00:00:00Z/11,Q51850225,"""11000461""",+2018-04-13T00:00:00Z/11
Q1659107,+1910-11-25T00:00:00Z/11,Q51850225,"""11000464""",+2018-04-13T00:00:00Z/11,+1996-12-15T00:00:00Z/11,Q51850225,"""11000464""",+2018-04-13T00:00:00Z/11
Q1114385,+1900-02-03T00:00:00Z/11,Q51850225,"""11000465""",+2018-04-13T00:00:00Z/11,+1971-12-01T00:00:00Z/11,Q51850225,"""11000465""",+2018-04-13T00:00:00Z/11
Q1579715,+1919-07-28T00:00:00Z/11,Q51850225,"""11000466""",+2018-04-13T00:00:00Z/11,+2013-02-15T00:00:00Z/11,Q51850225,"""11000466""",+2018-04-13T00:00:00Z/11
Q1578271,+1931-01-19T00:00:00Z/11,Q51850225,"""11000467""",+2018-04-13T00:00:00Z/11,+1996-07-31T00:00:00Z/11,Q51850225,"""11000467""",+2018-04-13T00:00:00Z/11
Q1724123,+1928-05-10T00:00:00Z/11,Q51850225,"""11000468""",+2018-04-13T00:00:00Z/11,+2017-03-31T00:00:00Z/11,Q51850225,"""11000468""",+2018-04-13T00:00:00Z/11
Q2280983,+1920-05-06T00:00:00Z/11,Q51850225,"""11000470""",+2018-04-13T00:00:00Z/11,+2011-10-20T00:00:00Z/11,Q51850225,"""11000470""",+2018-04-13T00:00:00Z/11
Q1357968,+1916-07-12T00:00:00Z/11,Q51850225,"""11000471""",+2018-04-13T00:00:00Z/11,+1990-01-10T00:00:00Z/11,Q51850225,"""11000471""",+2018-04-13T00:00:00Z/11
Q518703,+1934-09-16T00:00:00Z/11,Q51850225,"""11000472""",+2018-04-13T00:00:00Z/11,+2008-03-11T00:00:00Z/11,Q51850225,"""11000472""",+2018-04-13T00:00:00Z/11
Q98828,+1897-11-15T00:00:00Z/11,Q51850225,"""11000473""",+2018-04-13T00:00:00Z/11,+1974-08-16T00:00:00Z/11,Q51850225,"""11000473""",+2018-04-13T00:00:00Z/11
Q122647,+1925-07-18T00:00:00Z/11,Q51850225,"""11000475""",+2018-04-13T00:00:00Z/11,+2005-10-30T00:00:00Z/11,Q51850225,"""11000475""",+2018-04-13T00:00:00Z/11
Q1894961,+1895-02-22T00:00:00Z/11,Q51850225,"""11000477""",+2018-04-13T00:00:00Z/11,+1984-05-08T00:00:00Z/11,Q51850225,"""11000477""",+2018-04-13T00:00:00Z/11
Q709249,+1894-07-15T00:00:00Z/11,Q51850225,"""11000478""",+2018-04-13T00:00:00Z/11,+1976-04-24T00:00:00Z/11,Q51850225,"""11000478""",+2018-04-13T00:00:00Z/11
Q1329885,+1907-11-12T00:00:00Z/11,Q51850225,"""11000480""",+2018-04-13T00:00:00Z/11,+1998-01-05T00:00:00Z/11,Q51850225,"""11000480""",+2018-04-13T00:00:00Z/11
Q1673720,+1930-07-20T00:00:00Z/11,Q51850225,"""11000481""",+2018-04-13T00:00:00Z/11,+2012-06-28T00:00:00Z/11,Q51850225,"""11000481""",+2018-04-13T00:00:00Z/11
Q1610487,+1908-12-15T00:00:00Z/11,Q51850225,"""11000482""",+2018-04-13T00:00:00Z/11,+1973-04-30T00:00:00Z/11,Q51850225,"""11000482""",+2018-04-13T00:00:00Z/11
Q817923,+1923-02-22T00:00:00Z/11,Q51850225,"""11000485""",+2018-04-13T00:00:00Z/11,+2011-11-01T00:00:00Z/11,Q51850225,"""11000485""",+2018-04-13T00:00:00Z/11
Q2496,+1897-02-04T00:00:00Z/11,Q51850225,"""11000486""",+2018-04-13T00:00:00Z/11,+1977-05-05T00:00:00Z/11,Q51850225,"""11000486""",+2018-04-13T00:00:00Z/11
Q71365,+1913-07-14T00:00:00Z/11,Q51850225,"""11000488""",+2018-04-13T00:00:00Z/11,+1967-02-22T00:00:00Z/11,Q51850225,"""11000488""",+2018-04-13T00:00:00Z/11
Q1818541,+1925-09-03T00:00:00Z/11,Q51850225,"""11000491""",+2018-04-13T00:00:00Z/11,+1996-11-19T00:00:00Z/11,Q51850225,"""11000491""",+2018-04-13T00:00:00Z/11
Q1405241,+1921-01-13T00:00:00Z/11,Q51850225,"""11000492""",+2018-04-13T00:00:00Z/11,+1997-01-20T00:00:00Z/11,Q51850225,"""11000492""",+2018-04-13T00:00:00Z/11
Q72637,+1925-03-07T00:00:00Z/11,Q51850225,"""11000493""",+2018-04-13T00:00:00Z/11,+2000-11-16T00:00:00Z/11,Q51850225,"""11000493""",+2018-04-13T00:00:00Z/11
Q1466169,+1909-06-07T00:00:00Z/11,Q51850225,"""11000494""",+2018-04-13T00:00:00Z/11,+1997-02-22T00:00:00Z/11,Q51850225,"""11000494""",+2018-04-13T00:00:00Z/11
Q1603517,+1935-12-15T00:00:00Z/11,Q51850225,"""11000496""",+2018-04-13T00:00:00Z/11,+2017-08-09T00:00:00Z/11,Q51850225,"""11000496""",+2018-04-13T00:00:00Z/11
Q70263,+1902-08-12T00:00:00Z/11,Q51850225,"""11000497""",+2018-04-13T00:00:00Z/11,+1970-05-09T00:00:00Z/11,Q51850225,"""11000497""",+2018-04-13T00:00:00Z/11
Q1233160,+1882-06-21T00:00:00Z/11,Q51850225,"""11000498""",+2018-04-13T00:00:00Z/11,+1978-04-14T00:00:00Z/11,Q51850225,"""11000498""",+2018-04-13T00:00:00Z/11
Q2074756,+1889-10-25T00:00:00Z/11,Q51850225,"""11000499""",+2018-04-13T00:00:00Z/11,+1976-06-12T00:00:00Z/11,Q51850225,"""11000499""",+2018-04-13T00:00:00Z/11
Q760643,+1908-05-09T00:00:00Z/11,Q51850225,"""11000500""",+2018-04-13T00:00:00Z/11,+1966-02-04T00:00:00Z/11,Q51850225,"""11000500""",+2018-04-13T00:00:00Z/11
Q827351,+1925-03-14T00:00:00Z/11,Q51850225,"""11000501""",+2018-04-13T00:00:00Z/11,+2016-03-12T00:00:00Z/11,Q51850225,"""11000501""",+2018-04-13T00:00:00Z/11
Q1697467,+1903-12-10T00:00:00Z/11,Q51850225,"""11000502""",+2018-04-13T00:00:00Z/11,+1964-11-24T00:00:00Z/11,Q51850225,"""11000502""",+2018-04-13T00:00:00Z/11
Q1359533,+1925-09-24T00:00:00Z/11,Q51850225,"""11000503""",+2018-04-13T00:00:00Z/11,+1999-03-03T00:00:00Z/11,Q51850225,"""11000503""",+2018-04-13T00:00:00Z/11
Q1579408,+1887-04-05T00:00:00Z/11,Q51850225,"""11000505""",+2018-04-13T00:00:00Z/11,+1968-12-29T00:00:00Z/11,Q51850225,"""11000505""",+2018-04-13T00:00:00Z/11
Q1729842,+1920-01-03T00:00:00Z/11,Q51850225,"""11000506""",+2018-04-13T00:00:00Z/11,+1999-03-22T00:00:00Z/11,Q51850225,"""11000506""",+2018-04-13T00:00:00Z/11
Q1777330,+1923-03-08T00:00:00Z/11,Q51850225,"""11000507""",+2018-04-13T00:00:00Z/11,+1990-04-04T00:00:00Z/11,Q51850225,"""11000507""",+2018-04-13T00:00:00Z/11
Q1351778,+1933-12-01T00:00:00Z/11,Q51850225,"""11000508""",+2018-04-13T00:00:00Z/11,+2014-02-13T00:00:00Z/11,Q51850225,"""11000508""",+2018-04-13T00:00:00Z/11
Q1600186,+1929-02-01T00:00:00Z/11,Q51850225,"""11000511""",+2018-04-13T00:00:00Z/11,+2015-08-28T00:00:00Z/11,Q51850225,"""11000511""",+2018-04-13T00:00:00Z/11
Q1446713,+1909-03-22T00:00:00Z/11,Q51850225,"""11000514""",+2018-04-13T00:00:00Z/11,+1994-12-09T00:00:00Z/11,Q51850225,"""11000514""",+2018-04-13T00:00:00Z/11
Q1358025,+1909-02-24T00:00:00Z/11,Q51850225,"""11000515""",+2018-04-13T00:00:00Z/11,+1950-10-27T00:00:00Z/11,Q51850225,"""11000515""",+2018-04-13T00:00:00Z/11
Q2544158,+1909-11-11T00:00:00Z/11,Q51850225,"""11000516""",+2018-04-13T00:00:00Z/11,+2003-02-03T00:00:00Z/11,Q51850225,"""11000516""",+2018-04-13T00:00:00Z/11
Q1358022,+1895-03-19T00:00:00Z/11,Q51850225,"""11000518""",+2018-04-13T00:00:00Z/11,+1975-05-10T00:00:00Z/11,Q51850225,"""11000518""",+2018-04-13T00:00:00Z/11
Q2033645,+1891-04-09T00:00:00Z/11,Q51850225,"""11000519""",+2018-04-13T00:00:00Z/11,+1983-06-20T00:00:00Z/11,Q51850225,"""11000519""",+2018-04-13T00:00:00Z/11
Q1597196,+1899-05-24T00:00:00Z/11,Q51850225,"""11000521""",+2018-04-13T00:00:00Z/11,+1971-06-22T00:00:00Z/11,Q51850225,"""11000521""",+2018-04-13T00:00:00Z/11
Q103836,+1900-08-24T00:00:00Z/11,Q51850225,"""11000528""",+2018-04-13T00:00:00Z/11,+2000-10-28T00:00:00Z/11,Q51850225,"""11000528""",+2018-04-13T00:00:00Z/11
Q2650617,+1897-04-25T00:00:00Z/11,Q51850225,"""11000529""",+2018-04-13T00:00:00Z/11,+1965-10-09T00:00:00Z/11,Q51850225,"""11000529""",+2018-04-13T00:00:00Z/11
Q1731379,+1936-12-16T00:00:00Z/11,Q51850225,"""11000531""",+2018-04-13T00:00:00Z/11,+1996-12-05T00:00:00Z/11,Q51850225,"""11000531""",+2018-04-13T00:00:00Z/11
Q1362917,+1911-02-08T00:00:00Z/11,Q51850225,"""11000532""",+2018-04-13T00:00:00Z/11,+1991-11-29T00:00:00Z/11,Q51850225,"""11000532""",+2018-04-13T00:00:00Z/11
Q1874372,+1930-07-02T00:00:00Z/11,Q51850225,"""11000533""",+2018-04-13T00:00:00Z/11,+1996-03-11T00:00:00Z/11,Q51850225,"""11000533""",+2018-04-13T00:00:00Z/11
Q1481155,+1924-01-28T00:00:00Z/11,Q51850225,"""11000536""",+2018-04-13T00:00:00Z/11,+1974-05-31T00:00:00Z/11,Q51850225,"""11000536""",+2018-04-13T00:00:00Z/11
Q361531,+1902-02-15T00:00:00Z/11,Q51850225,"""11000537""",+2018-04-13T00:00:00Z/11,+1998-06-07T00:00:00Z/11,Q51850225,"""11000537""",+2018-04-13T00:00:00Z/11
Q109046,+1906-12-27T00:00:00Z/11,Q51850225,"""11000538""",+2018-04-13T00:00:00Z/11,+1998-03-27T00:00:00Z/11,Q51850225,"""11000538""",+2018-04-13T00:00:00Z/11
Q1288308,+1890-10-01T00:00:00Z/11,Q51850225,"""11000540""",+2018-04-13T00:00:00Z/11,+1963-06-12T00:00:00Z/11,Q51850225,"""11000540""",+2018-04-13T00:00:00Z/11
Q1682440,+1921-11-09T00:00:00Z/11,Q51850225,"""11000542""",+2018-04-13T00:00:00Z/11,+1991-04-12T00:00:00Z/11,Q51850225,"""11000542""",+2018-04-13T00:00:00Z/11
Q122034,+1903-12-03T00:00:00Z/11,Q51850225,"""11000543""",+2018-04-13T00:00:00Z/11,+1994-03-13T00:00:00Z/11,Q51850225,"""11000543""",+2018-04-13T00:00:00Z/11
Q1611057,+1910-05-31T00:00:00Z/11,Q51850225,"""11000544""",+2018-04-13T00:00:00Z/11,+1962-04-28T00:00:00Z/11,Q51850225,"""11000544""",+2018-04-13T00:00:00Z/11
Q98946,+1900-07-07T00:00:00Z/11,Q51850225,"""11000545""",+2018-04-13T00:00:00Z/11,+1981-07-25T00:00:00Z/11,Q51850225,"""11000545""",+2018-04-13T00:00:00Z/11
Q1356860,+1902-09-11T00:00:00Z/11,Q51850225,"""11000546""",+2018-04-13T00:00:00Z/11,+1993-05-24T00:00:00Z/11,Q51850225,"""11000546""",+2018-04-13T00:00:00Z/11
Q2041186,+1912-09-14T00:00:00Z/11,Q51850225,"""11000547""",+2018-04-13T00:00:00Z/11,+1989-11-17T00:00:00Z/11,Q51850225,"""11000547""",+2018-04-13T00:00:00Z/11
Q2544208,+1910-02-16T00:00:00Z/11,Q51850225,"""11000548""",+2018-04-13T00:00:00Z/11,+1966-12-21T00:00:00Z/11,Q51850225,"""11000548""",+2018-04-13T00:00:00Z/11
Q1262223,+1942-06-21T00:00:00Z/11,Q51850225,"""11000554""",+2018-04-13T00:00:00Z/11,+2013-02-03T00:00:00Z/11,Q51850225,"""11000554""",+2018-04-13T00:00:00Z/11
