qid,P569,S248,s528,s813
Q1648387,+1973-12-15T00:00:00Z/11,Q51850225,"""11003589""",+2018-04-13T00:00:00Z/11
Q1126453,+1972-01-18T00:00:00Z/11,Q51850225,"""11003590""",+2018-04-13T00:00:00Z/11
Q101296,+1947-09-18T00:00:00Z/11,Q51850225,"""11003591""",+2018-04-13T00:00:00Z/11
Q96971,+1948-02-15T00:00:00Z/11,Q51850225,"""11003592""",+2018-04-13T00:00:00Z/11
Q1281503,+1948-04-26T00:00:00Z/11,Q51850225,"""11003594""",+2018-04-13T00:00:00Z/11
Q88820,+1947-02-13T00:00:00Z/11,Q51850225,"""11003595""",+2018-04-13T00:00:00Z/11
Q114033,+1955-10-16T00:00:00Z/11,Q51850225,"""11003596""",+2018-04-13T00:00:00Z/11
Q2337183,+1975-09-03T00:00:00Z/11,Q51850225,"""11003597""",+2018-04-13T00:00:00Z/11
Q95925,+1967-06-29T00:00:00Z/11,Q51850225,"""11003598""",+2018-04-13T00:00:00Z/11
Q2163668,+1959-06-25T00:00:00Z/11,Q51850225,"""11003599""",+2018-04-13T00:00:00Z/11
Q1519244,+1963-05-19T00:00:00Z/11,Q51850225,"""11003600""",+2018-04-13T00:00:00Z/11
Q125245,+1959-04-04T00:00:00Z/11,Q51850225,"""11003601""",+2018-04-13T00:00:00Z/11
Q1505506,+1969-04-10T00:00:00Z/11,Q51850225,"""11003602""",+2018-04-13T00:00:00Z/11
Q1354456,+1950-10-30T00:00:00Z/11,Q51850225,"""11003603""",+2018-04-13T00:00:00Z/11
Q1461384,+1953-01-12T00:00:00Z/11,Q51850225,"""11003604""",+2018-04-13T00:00:00Z/11
Q1279252,+1948-06-14T00:00:00Z/11,Q51850225,"""11003605""",+2018-04-13T00:00:00Z/11
Q43841,+1951-04-24T00:00:00Z/11,Q51850225,"""11003606""",+2018-04-13T00:00:00Z/11
Q2154944,+1948-10-29T00:00:00Z/11,Q51850225,"""11003607""",+2018-04-13T00:00:00Z/11
Q103666,+1967-04-25T00:00:00Z/11,Q51850225,"""11003608""",+2018-04-13T00:00:00Z/11
Q1476425,+1951-10-16T00:00:00Z/11,Q51850225,"""11003609""",+2018-04-13T00:00:00Z/11
Q109936,+1960-08-18T00:00:00Z/11,Q51850225,"""11003610""",+2018-04-13T00:00:00Z/11
Q2574533,+1954-07-25T00:00:00Z/11,Q51850225,"""11003611""",+2018-04-13T00:00:00Z/11
Q100797,+1972-12-28T00:00:00Z/11,Q51850225,"""11003612""",+2018-04-13T00:00:00Z/11
Q1163474,+1975-07-07T00:00:00Z/11,Q51850225,"""11003613""",+2018-04-13T00:00:00Z/11
Q1791033,+1968-06-10T00:00:00Z/11,Q51850225,"""11003614""",+2018-04-13T00:00:00Z/11
Q1514588,+1953-09-28T00:00:00Z/11,Q51850225,"""11003615""",+2018-04-13T00:00:00Z/11
Q65527,+1943-09-27T00:00:00Z/11,Q51850225,"""11003616""",+2018-04-13T00:00:00Z/11
Q1575894,+1957-07-03T00:00:00Z/11,Q51850225,"""11003617""",+2018-04-13T00:00:00Z/11
Q1729536,+1949-02-06T00:00:00Z/11,Q51850225,"""11003618""",+2018-04-13T00:00:00Z/11
Q70051,+1944-02-12T00:00:00Z/11,Q51850225,"""11003619""",+2018-04-13T00:00:00Z/11
Q1738272,+1968-06-10T00:00:00Z/11,Q51850225,"""11003620""",+2018-04-13T00:00:00Z/11
Q2077949,+1944-07-07T00:00:00Z/11,Q51850225,"""11003621""",+2018-04-13T00:00:00Z/11
Q1789128,+1953-07-28T00:00:00Z/11,Q51850225,"""11003622""",+2018-04-13T00:00:00Z/11
Q593702,+1962-01-30T00:00:00Z/11,Q51850225,"""11003623""",+2018-04-13T00:00:00Z/11
Q792359,+1952-08-03T00:00:00Z/11,Q51850225,"""11003624""",+2018-04-13T00:00:00Z/11
Q500381,+1974-09-26T00:00:00Z/11,Q51850225,"""11003625""",+2018-04-13T00:00:00Z/11
Q1224971,+1949-10-06T00:00:00Z/11,Q51850225,"""11003626""",+2018-04-13T00:00:00Z/11
Q1649307,+1955-11-24T00:00:00Z/11,Q51850225,"""11003627""",+2018-04-13T00:00:00Z/11
Q88087,+1971-08-27T00:00:00Z/11,Q51850225,"""11003628""",+2018-04-13T00:00:00Z/11
Q825906,+1951-02-05T00:00:00Z/11,Q51850225,"""11003629""",+2018-04-13T00:00:00Z/11
Q2372488,+1968-03-01T00:00:00Z/11,Q51850225,"""11003630""",+2018-04-13T00:00:00Z/11
Q1724840,+1957-11-14T00:00:00Z/11,Q51850225,"""11003631""",+2018-04-13T00:00:00Z/11
Q1905008,+1960-06-19T00:00:00Z/11,Q51850225,"""11003632""",+2018-04-13T00:00:00Z/11
Q1794097,+1946-11-24T00:00:00Z/11,Q51850225,"""11003633""",+2018-04-13T00:00:00Z/11
Q1910313,+1959-05-10T00:00:00Z/11,Q51850225,"""11003634""",+2018-04-13T00:00:00Z/11
Q2080334,+1961-03-23T00:00:00Z/11,Q51850225,"""11003635""",+2018-04-13T00:00:00Z/11
Q2427303,+1968-11-12T00:00:00Z/11,Q51850225,"""11003636""",+2018-04-13T00:00:00Z/11
Q2501882,+1957-06-08T00:00:00Z/11,Q51850225,"""11003637""",+2018-04-13T00:00:00Z/11
Q86294,+1980-05-16T00:00:00Z/11,Q51850225,"""11003638""",+2018-04-13T00:00:00Z/11
Q88346,+1970-07-24T00:00:00Z/11,Q51850225,"""11003639""",+2018-04-13T00:00:00Z/11
Q2128419,+1947-06-26T00:00:00Z/11,Q51850225,"""11003640""",+2018-04-13T00:00:00Z/11
Q103626,+1976-06-01T00:00:00Z/11,Q51850225,"""11003641""",+2018-04-13T00:00:00Z/11
Q126914,+1953-05-10T00:00:00Z/11,Q51850225,"""11003642""",+2018-04-13T00:00:00Z/11
Q1514515,+1958-02-12T00:00:00Z/11,Q51850225,"""11003643""",+2018-04-13T00:00:00Z/11
Q1085954,+1949-06-12T00:00:00Z/11,Q51850225,"""11003644""",+2018-04-13T00:00:00Z/11
Q1562647,+1959-12-24T00:00:00Z/11,Q51850225,"""11003645""",+2018-04-13T00:00:00Z/11
Q584897,+1964-08-28T00:00:00Z/11,Q51850225,"""11003646""",+2018-04-13T00:00:00Z/11
Q1896928,+1964-01-21T00:00:00Z/11,Q51850225,"""11003647""",+2018-04-13T00:00:00Z/11
Q1577838,+1951-10-06T00:00:00Z/11,Q51850225,"""11003648""",+2018-04-13T00:00:00Z/11
Q1633464,+1957-11-03T00:00:00Z/11,Q51850225,"""11003649""",+2018-04-13T00:00:00Z/11
Q1329144,+1959-01-18T00:00:00Z/11,Q51850225,"""11003650""",+2018-04-13T00:00:00Z/11
Q584903,+1956-11-22T00:00:00Z/11,Q51850225,"""11003651""",+2018-04-13T00:00:00Z/11
Q110331,+1964-05-17T00:00:00Z/11,Q51850225,"""11003652""",+2018-04-13T00:00:00Z/11
Q1902081,+1947-08-21T00:00:00Z/11,Q51850225,"""11003653""",+2018-04-13T00:00:00Z/11
Q1512797,+1946-08-11T00:00:00Z/11,Q51850225,"""11003654""",+2018-04-13T00:00:00Z/11
Q107021,+1975-10-10T00:00:00Z/11,Q51850225,"""11003655""",+2018-04-13T00:00:00Z/11
Q501178,+1964-06-24T00:00:00Z/11,Q51850225,"""11003656""",+2018-04-13T00:00:00Z/11
Q1479246,+1957-12-28T00:00:00Z/11,Q51850225,"""11003657""",+2018-04-13T00:00:00Z/11
Q98788,+1959-12-16T00:00:00Z/11,Q51850225,"""11003658""",+2018-04-13T00:00:00Z/11
Q495245,+1958-03-06T00:00:00Z/11,Q51850225,"""11003659""",+2018-04-13T00:00:00Z/11
Q105614,+1974-04-05T00:00:00Z/11,Q51850225,"""11003660""",+2018-04-13T00:00:00Z/11
Q1097887,+1950-03-18T00:00:00Z/11,Q51850225,"""11003661""",+2018-04-13T00:00:00Z/11
Q1663222,+1955-03-26T00:00:00Z/11,Q51850225,"""11003662""",+2018-04-13T00:00:00Z/11
Q1889468,+1950-08-29T00:00:00Z/11,Q51850225,"""11003663""",+2018-04-13T00:00:00Z/11
Q2577660,+1950-01-09T00:00:00Z/11,Q51850225,"""11003664""",+2018-04-13T00:00:00Z/11
Q1527423,+1964-12-03T00:00:00Z/11,Q51850225,"""11003667""",+2018-04-13T00:00:00Z/11
Q1078287,+1950-01-04T00:00:00Z/11,Q51850225,"""11003669""",+2018-04-13T00:00:00Z/11
Q110140,+1955-10-09T00:00:00Z/11,Q51850225,"""11003675""",+2018-04-13T00:00:00Z/11
Q105021,+1967-05-04T00:00:00Z/11,Q51850225,"""11003698""",+2018-04-13T00:00:00Z/11
Q1729204,+1952-12-20T00:00:00Z/11,Q51850225,"""11003699""",+2018-04-13T00:00:00Z/11
Q1278715,+1970-04-22T00:00:00Z/11,Q51850225,"""11003702""",+2018-04-13T00:00:00Z/11
Q1334256,+1951-06-26T00:00:00Z/11,Q51850225,"""11003705""",+2018-04-13T00:00:00Z/11
Q122011,+1963-03-09T00:00:00Z/11,Q51850225,"""11003706""",+2018-04-13T00:00:00Z/11
Q533282,+1943-08-01T00:00:00Z/11,Q51850225,"""11003708""",+2018-04-13T00:00:00Z/11
Q1602937,+1950-07-28T00:00:00Z/11,Q51850225,"""11003709""",+2018-04-13T00:00:00Z/11
Q1019029,+1967-05-24T00:00:00Z/11,Q51850225,"""11003710""",+2018-04-13T00:00:00Z/11
Q1905412,+1966-06-02T00:00:00Z/11,Q51850225,"""11003711""",+2018-04-13T00:00:00Z/11
Q1714619,+1963-07-18T00:00:00Z/11,Q51850225,"""11003712""",+2018-04-13T00:00:00Z/11
Q121807,+1950-12-31T00:00:00Z/11,Q51850225,"""11003713""",+2018-04-13T00:00:00Z/11
Q1944684,+1967-09-13T00:00:00Z/11,Q51850225,"""11003714""",+2018-04-13T00:00:00Z/11
Q1806261,+1978-02-23T00:00:00Z/11,Q51850225,"""11003715""",+2018-04-13T00:00:00Z/11
Q71697,+1961-02-16T00:00:00Z/11,Q51850225,"""11003723""",+2018-04-13T00:00:00Z/11
Q1648091,+1965-04-14T00:00:00Z/11,Q51850225,"""11003724""",+2018-04-13T00:00:00Z/11
Q1766792,+1964-02-27T00:00:00Z/11,Q51850225,"""11003726""",+2018-04-13T00:00:00Z/11
Q107680,+1950-10-24T00:00:00Z/11,Q51850225,"""11003727""",+2018-04-13T00:00:00Z/11
Q75957,+1975-07-02T00:00:00Z/11,Q51850225,"""11003728""",+2018-04-13T00:00:00Z/11
Q103861,+1963-05-07T00:00:00Z/11,Q51850225,"""11003729""",+2018-04-13T00:00:00Z/11
Q101632,+1956-07-26T00:00:00Z/11,Q51850225,"""11003730""",+2018-04-13T00:00:00Z/11
Q97226,+1962-08-15T00:00:00Z/11,Q51850225,"""11003731""",+2018-04-13T00:00:00Z/11
Q109362,+1973-04-06T00:00:00Z/11,Q51850225,"""11003732""",+2018-04-13T00:00:00Z/11
Q106497,+1962-10-22T00:00:00Z/11,Q51850225,"""11003733""",+2018-04-13T00:00:00Z/11
Q90623,+1975-02-15T00:00:00Z/11,Q51850225,"""11003734""",+2018-04-13T00:00:00Z/11
Q103855,+1964-07-23T00:00:00Z/11,Q51850225,"""11003735""",+2018-04-13T00:00:00Z/11
Q100986,+1966-05-04T00:00:00Z/11,Q51850225,"""11003736""",+2018-04-13T00:00:00Z/11
Q44771,+1943-11-23T00:00:00Z/11,Q51850225,"""11003737""",+2018-04-13T00:00:00Z/11
Q103670,+1957-08-28T00:00:00Z/11,Q51850225,"""11003738""",+2018-04-13T00:00:00Z/11
Q101617,+1958-01-18T00:00:00Z/11,Q51850225,"""11003740""",+2018-04-13T00:00:00Z/11
Q106174,+1946-06-16T00:00:00Z/11,Q51850225,"""11003741""",+2018-04-13T00:00:00Z/11
Q121174,+1973-11-19T00:00:00Z/11,Q51850225,"""11003742""",+2018-04-13T00:00:00Z/11
Q100218,+1951-05-18T00:00:00Z/11,Q51850225,"""11003743""",+2018-04-13T00:00:00Z/11
Q121770,+1964-10-14T00:00:00Z/11,Q51850225,"""11003744""",+2018-04-13T00:00:00Z/11
Q102304,+1973-03-11T00:00:00Z/11,Q51850225,"""11003745""",+2018-04-13T00:00:00Z/11
Q77684,+1975-09-04T00:00:00Z/11,Q51850225,"""11003746""",+2018-04-13T00:00:00Z/11
Q99427,+1973-05-06T00:00:00Z/11,Q51850225,"""11003748""",+2018-04-13T00:00:00Z/11
Q2561035,+1947-06-20T00:00:00Z/11,Q51850225,"""11003749""",+2018-04-13T00:00:00Z/11
Q1036421,+1970-07-24T00:00:00Z/11,Q51850225,"""11003750""",+2018-04-13T00:00:00Z/11
Q71651,+1968-04-02T00:00:00Z/11,Q51850225,"""11003751""",+2018-04-13T00:00:00Z/11
Q1915614,+1950-12-26T00:00:00Z/11,Q51850225,"""11003752""",+2018-04-13T00:00:00Z/11
Q26206,+1954-11-01T00:00:00Z/11,Q51850225,"""11003753""",+2018-04-13T00:00:00Z/11
Q123872,+1972-05-06T00:00:00Z/11,Q51850225,"""11003754""",+2018-04-13T00:00:00Z/11
Q160902,+1959-09-12T00:00:00Z/11,Q51850225,"""11003755""",+2018-04-13T00:00:00Z/11
Q109560,+1977-12-26T00:00:00Z/11,Q51850225,"""11003756""",+2018-04-13T00:00:00Z/11
Q1277899,+1949-03-05T00:00:00Z/11,Q51850225,"""11003757""",+2018-04-13T00:00:00Z/11
Q1710147,+1971-08-30T00:00:00Z/11,Q51850225,"""11003758""",+2018-04-13T00:00:00Z/11
Q1208819,+1975-06-18T00:00:00Z/11,Q51850225,"""11003759""",+2018-04-13T00:00:00Z/11
Q1938136,+1975-12-03T00:00:00Z/11,Q51850225,"""11003760""",+2018-04-13T00:00:00Z/11
Q1944642,+1962-01-09T00:00:00Z/11,Q51850225,"""11003761""",+2018-04-13T00:00:00Z/11
Q2589778,+1947-05-15T00:00:00Z/11,Q51850225,"""11003762""",+2018-04-13T00:00:00Z/11
Q1661616,+1966-01-01T00:00:00Z/11,Q51850225,"""11003763""",+2018-04-13T00:00:00Z/11
Q920726,+1961-12-10T00:00:00Z/11,Q51850225,"""11003764""",+2018-04-13T00:00:00Z/11
Q1599943,+1954-08-10T00:00:00Z/11,Q51850225,"""11003765""",+2018-04-13T00:00:00Z/11
Q77201,+1966-09-07T00:00:00Z/11,Q51850225,"""11003766""",+2018-04-13T00:00:00Z/11
Q1577878,+1950-07-21T00:00:00Z/11,Q51850225,"""11003767""",+2018-04-13T00:00:00Z/11
Q1395295,+1962-06-10T00:00:00Z/11,Q51850225,"""11003768""",+2018-04-13T00:00:00Z/11
Q1708697,+1959-03-10T00:00:00Z/11,Q51850225,"""11003769""",+2018-04-13T00:00:00Z/11
Q1133345,+1980-01-16T00:00:00Z/11,Q51850225,"""11003770""",+2018-04-13T00:00:00Z/11
Q110020,+1957-06-20T00:00:00Z/11,Q51850225,"""11003771""",+2018-04-13T00:00:00Z/11
Q103519,+1970-02-02T00:00:00Z/11,Q51850225,"""11003772""",+2018-04-13T00:00:00Z/11
Q74806,+1950-10-29T00:00:00Z/11,Q51850225,"""11003773""",+2018-04-13T00:00:00Z/11
Q123504,+1952-05-04T00:00:00Z/11,Q51850225,"""11003774""",+2018-04-13T00:00:00Z/11
Q1445821,+1960-01-08T00:00:00Z/11,Q51850225,"""11003775""",+2018-04-13T00:00:00Z/11
Q529520,+1955-07-09T00:00:00Z/11,Q51850225,"""11003776""",+2018-04-13T00:00:00Z/11
Q85796,+1936-03-01T00:00:00Z/11,Q51850225,"""11003777""",+2018-04-13T00:00:00Z/11
Q1577151,+1948-09-26T00:00:00Z/11,Q51850225,"""11003778""",+2018-04-13T00:00:00Z/11
Q1697794,+1967-03-27T00:00:00Z/11,Q51850225,"""11003779""",+2018-04-13T00:00:00Z/11
Q98768,+1975-05-13T00:00:00Z/11,Q51850225,"""11003780""",+2018-04-13T00:00:00Z/11
Q57505,+1949-03-05T00:00:00Z/11,Q51850225,"""11003781""",+2018-04-13T00:00:00Z/11
Q96814,+1959-01-15T00:00:00Z/11,Q51850225,"""11003782""",+2018-04-13T00:00:00Z/11
Q1578311,+1948-06-16T00:00:00Z/11,Q51850225,"""11003783""",+2018-04-13T00:00:00Z/11
Q2650287,+1950-11-22T00:00:00Z/11,Q51850225,"""11003784""",+2018-04-13T00:00:00Z/11
Q106498,+1943-02-12T00:00:00Z/11,Q51850225,"""11003785""",+2018-04-13T00:00:00Z/11
Q76342,+1978-01-18T00:00:00Z/11,Q51850225,"""11003786""",+2018-04-13T00:00:00Z/11
Q1080612,+1965-12-27T00:00:00Z/11,Q51850225,"""11003787""",+2018-04-13T00:00:00Z/11
Q1642039,+1961-06-09T00:00:00Z/11,Q51850225,"""11003788""",+2018-04-13T00:00:00Z/11
Q1687254,+1962-09-27T00:00:00Z/11,Q51850225,"""11003789""",+2018-04-13T00:00:00Z/11
Q1599545,+1977-04-05T00:00:00Z/11,Q51850225,"""11003790""",+2018-04-13T00:00:00Z/11
Q2163528,+1956-06-17T00:00:00Z/11,Q51850225,"""11003791""",+2018-04-13T00:00:00Z/11
Q1568404,+1952-12-29T00:00:00Z/11,Q51850225,"""11003792""",+2018-04-13T00:00:00Z/11
Q1717388,+1957-05-15T00:00:00Z/11,Q51850225,"""11003794""",+2018-04-13T00:00:00Z/11
Q1736723,+1964-04-06T00:00:00Z/11,Q51850225,"""11003795""",+2018-04-13T00:00:00Z/11
Q499373,+1959-04-19T00:00:00Z/11,Q51850225,"""11003796""",+2018-04-13T00:00:00Z/11
Q105676,+1963-02-21T00:00:00Z/11,Q51850225,"""11003797""",+2018-04-13T00:00:00Z/11
Q1476839,+1946-11-06T00:00:00Z/11,Q51850225,"""11003798""",+2018-04-13T00:00:00Z/11
Q2060929,+1959-11-20T00:00:00Z/11,Q51850225,"""11003799""",+2018-04-13T00:00:00Z/11
Q16433,+1974-08-08T00:00:00Z/11,Q51850225,"""11003800""",+2018-04-13T00:00:00Z/11
Q105355,+1963-05-11T00:00:00Z/11,Q51850225,"""11003801""",+2018-04-13T00:00:00Z/11
Q991377,+1963-02-06T00:00:00Z/11,Q51850225,"""11003802""",+2018-04-13T00:00:00Z/11
Q1602223,+1952-08-07T00:00:00Z/11,Q51850225,"""11003803""",+2018-04-13T00:00:00Z/11
Q1736645,+1971-02-04T00:00:00Z/11,Q51850225,"""11003804""",+2018-04-13T00:00:00Z/11
Q98802,+1948-11-29T00:00:00Z/11,Q51850225,"""11003805""",+2018-04-13T00:00:00Z/11
Q1494896,+1972-04-21T00:00:00Z/11,Q51850225,"""11003806""",+2018-04-13T00:00:00Z/11
Q2057812,+1966-09-30T00:00:00Z/11,Q51850225,"""11003807""",+2018-04-13T00:00:00Z/11
Q1250380,+1965-09-14T00:00:00Z/11,Q51850225,"""11003808""",+2018-04-13T00:00:00Z/11
Q1910150,+1968-12-19T00:00:00Z/11,Q51850225,"""11003809""",+2018-04-13T00:00:00Z/11
Q1768882,+1961-06-20T00:00:00Z/11,Q51850225,"""11003811""",+2018-04-13T00:00:00Z/11
Q1379394,+1955-05-20T00:00:00Z/11,Q51850225,"""11003812""",+2018-04-13T00:00:00Z/11
Q1543983,+1973-11-18T00:00:00Z/11,Q51850225,"""11003813""",+2018-04-13T00:00:00Z/11
Q1900843,+1974-04-14T00:00:00Z/11,Q51850225,"""11003814""",+2018-04-13T00:00:00Z/11
Q111620,+1970-05-08T00:00:00Z/11,Q51850225,"""11003815""",+2018-04-13T00:00:00Z/11
Q1201319,+1964-08-20T00:00:00Z/11,Q51850225,"""11003816""",+2018-04-13T00:00:00Z/11
Q62333,+1955-09-25T00:00:00Z/11,Q51850225,"""11003817""",+2018-04-13T00:00:00Z/11
Q1016541,+1959-08-24T00:00:00Z/11,Q51850225,"""11003818""",+2018-04-13T00:00:00Z/11
Q95857,+1948-06-03T00:00:00Z/11,Q51850225,"""11003819""",+2018-04-13T00:00:00Z/11
Q90833,+1954-04-27T00:00:00Z/11,Q51850225,"""11003820""",+2018-04-13T00:00:00Z/11
Q98819,+1968-10-27T00:00:00Z/11,Q51850225,"""11003821""",+2018-04-13T00:00:00Z/11
Q98511,+1938-04-12T00:00:00Z/11,Q51850225,"""11003822""",+2018-04-13T00:00:00Z/11
Q916571,+1955-02-10T00:00:00Z/11,Q51850225,"""11003823""",+2018-04-13T00:00:00Z/11
Q104678,+1956-02-16T00:00:00Z/11,Q51850225,"""11003824""",+2018-04-13T00:00:00Z/11
Q1632608,+1957-11-03T00:00:00Z/11,Q51850225,"""11003825""",+2018-04-13T00:00:00Z/11
Q1281818,+1954-04-03T00:00:00Z/11,Q51850225,"""11003826""",+2018-04-13T00:00:00Z/11
Q105620,+1960-06-27T00:00:00Z/11,Q51850225,"""11003827""",+2018-04-13T00:00:00Z/11
Q1885362,+1971-09-30T00:00:00Z/11,Q51850225,"""11003828""",+2018-04-13T00:00:00Z/11
Q1331561,+1958-05-02T00:00:00Z/11,Q51850225,"""11003829""",+2018-04-13T00:00:00Z/11
Q1651406,+1975-12-03T00:00:00Z/11,Q51850225,"""11003830""",+2018-04-13T00:00:00Z/11
Q1715486,+1966-04-06T00:00:00Z/11,Q51850225,"""11003831""",+2018-04-13T00:00:00Z/11
Q1698286,+1959-05-16T00:00:00Z/11,Q51850225,"""11003832""",+2018-04-13T00:00:00Z/11
Q100255,+1949-01-18T00:00:00Z/11,Q51850225,"""11003833""",+2018-04-13T00:00:00Z/11
Q90973,+1968-12-22T00:00:00Z/11,Q51850225,"""11003834""",+2018-04-13T00:00:00Z/11
Q1330246,+1963-03-14T00:00:00Z/11,Q51850225,"""11003835""",+2018-04-13T00:00:00Z/11
Q57928,+1955-06-10T00:00:00Z/11,Q51850225,"""11003836""",+2018-04-13T00:00:00Z/11
Q104706,+1972-04-18T00:00:00Z/11,Q51850225,"""11003837""",+2018-04-13T00:00:00Z/11
Q1896891,+1962-05-23T00:00:00Z/11,Q51850225,"""11003838""",+2018-04-13T00:00:00Z/11
Q1732819,+1951-05-18T00:00:00Z/11,Q51850225,"""11003839""",+2018-04-13T00:00:00Z/11
Q97311,+1937-11-07T00:00:00Z/11,Q51850225,"""11003840""",+2018-04-13T00:00:00Z/11
Q88893,+1957-07-30T00:00:00Z/11,Q51850225,"""11003842""",+2018-04-13T00:00:00Z/11
Q1764294,+1955-03-20T00:00:00Z/11,Q51850225,"""11003843""",+2018-04-13T00:00:00Z/11
Q1898298,+1975-09-23T00:00:00Z/11,Q51850225,"""11003845""",+2018-04-13T00:00:00Z/11
Q1444160,+1970-11-12T00:00:00Z/11,Q51850225,"""11003846""",+2018-04-13T00:00:00Z/11
Q2154951,+1962-10-13T00:00:00Z/11,Q51850225,"""11003847""",+2018-04-13T00:00:00Z/11
Q1748314,+1960-12-01T00:00:00Z/11,Q51850225,"""11003848""",+2018-04-13T00:00:00Z/11
Q1444222,+1947-04-04T00:00:00Z/11,Q51850225,"""11003849""",+2018-04-13T00:00:00Z/11
Q500805,+1962-05-02T00:00:00Z/11,Q51850225,"""11003850""",+2018-04-13T00:00:00Z/11
Q44507,+1941-09-28T00:00:00Z/11,Q51850225,"""11003851""",+2018-04-13T00:00:00Z/11
Q1497120,+1950-03-18T00:00:00Z/11,Q51850225,"""11003852""",+2018-04-13T00:00:00Z/11
Q1743644,+1960-09-24T00:00:00Z/11,Q51850225,"""11003853""",+2018-04-13T00:00:00Z/11
Q1584781,+1954-07-17T00:00:00Z/11,Q51850225,"""11003854""",+2018-04-13T00:00:00Z/11
Q1368497,+1961-12-15T00:00:00Z/11,Q51850225,"""11003855""",+2018-04-13T00:00:00Z/11
Q1429938,+1979-10-18T00:00:00Z/11,Q51850225,"""11003856""",+2018-04-13T00:00:00Z/11
Q792387,+1954-09-01T00:00:00Z/11,Q51850225,"""11003857""",+2018-04-13T00:00:00Z/11
Q2643176,+1971-02-11T00:00:00Z/11,Q51850225,"""11003858""",+2018-04-13T00:00:00Z/11
Q1086058,+1960-07-24T00:00:00Z/11,Q51850225,"""11003859""",+2018-04-13T00:00:00Z/11
Q1721361,+1972-09-15T00:00:00Z/11,Q51850225,"""11003860""",+2018-04-13T00:00:00Z/11
Q1710453,+1967-06-04T00:00:00Z/11,Q51850225,"""11003861""",+2018-04-13T00:00:00Z/11
Q1729775,+1952-11-18T00:00:00Z/11,Q51850225,"""11003862""",+2018-04-13T00:00:00Z/11
Q1417620,+1948-03-09T00:00:00Z/11,Q51850225,"""11003863""",+2018-04-13T00:00:00Z/11
Q1515383,+1956-03-28T00:00:00Z/11,Q51850225,"""11003864""",+2018-04-13T00:00:00Z/11
Q1279621,+1962-09-15T00:00:00Z/11,Q51850225,"""11003865""",+2018-04-13T00:00:00Z/11
Q1587120,+1971-01-28T00:00:00Z/11,Q51850225,"""11003866""",+2018-04-13T00:00:00Z/11
Q113851,+1960-01-16T00:00:00Z/11,Q51850225,"""11003867""",+2018-04-13T00:00:00Z/11
Q109933,+1956-04-28T00:00:00Z/11,Q51850225,"""11003868""",+2018-04-13T00:00:00Z/11
Q1775158,+1960-12-30T00:00:00Z/11,Q51850225,"""11003869""",+2018-04-13T00:00:00Z/11
Q60872,+1953-11-16T00:00:00Z/11,Q51850225,"""11003870""",+2018-04-13T00:00:00Z/11
Q1085665,+1958-11-26T00:00:00Z/11,Q51850225,"""11003874""",+2018-04-13T00:00:00Z/11
Q98725,+1948-02-12T00:00:00Z/11,Q51850225,"""11003875""",+2018-04-13T00:00:00Z/11
Q1610434,+1961-04-08T00:00:00Z/11,Q51850225,"""11003876""",+2018-04-13T00:00:00Z/11
Q71635,+1975-06-18T00:00:00Z/11,Q51850225,"""11003881""",+2018-04-13T00:00:00Z/11
Q1581734,+1948-12-08T00:00:00Z/11,Q51850225,"""11003883""",+2018-04-13T00:00:00Z/11
Q1438177,+1981-04-20T00:00:00Z/11,Q51850225,"""11003884""",+2018-04-13T00:00:00Z/11
Q1222877,+1954-01-16T00:00:00Z/11,Q51850225,"""11003885""",+2018-04-13T00:00:00Z/11
Q1694220,+1955-06-10T00:00:00Z/11,Q51850225,"""11003886""",+2018-04-13T00:00:00Z/11
Q95439,+1960-07-08T00:00:00Z/11,Q51850225,"""11003887""",+2018-04-13T00:00:00Z/11
Q2591533,+1964-05-20T00:00:00Z/11,Q51850225,"""11003888""",+2018-04-13T00:00:00Z/11
Q1309204,+1982-02-06T00:00:00Z/11,Q51850225,"""11003889""",+2018-04-13T00:00:00Z/11
Q1080321,+1976-05-23T00:00:00Z/11,Q51850225,"""11003890""",+2018-04-13T00:00:00Z/11
Q1623097,+1965-01-19T00:00:00Z/11,Q51850225,"""11003893""",+2018-04-13T00:00:00Z/11
Q1163013,+1970-01-25T00:00:00Z/11,Q51850225,"""11003894""",+2018-04-13T00:00:00Z/11
Q1379228,+1969-01-06T00:00:00Z/11,Q51850225,"""11003896""",+2018-04-13T00:00:00Z/11
Q2338638,+1944-05-07T00:00:00Z/11,Q51850225,"""11003898""",+2018-04-13T00:00:00Z/11
Q1424335,+1969-01-19T00:00:00Z/11,Q51850225,"""11003899""",+2018-04-13T00:00:00Z/11
Q1744469,+1976-10-06T00:00:00Z/11,Q51850225,"""11003900""",+2018-04-13T00:00:00Z/11
Q107176,+1961-05-01T00:00:00Z/11,Q51850225,"""11004001""",+2018-04-13T00:00:00Z/11
Q394447,+1961-06-29T00:00:00Z/11,Q51850225,"""11004002""",+2018-04-13T00:00:00Z/11
Q1083405,+1959-09-22T00:00:00Z/11,Q51850225,"""11004003""",+2018-04-13T00:00:00Z/11
Q2073755,+1976-04-17T00:00:00Z/11,Q51850225,"""11004004""",+2018-04-13T00:00:00Z/11
Q1599900,+1950-11-17T00:00:00Z/11,Q51850225,"""11004005""",+2018-04-13T00:00:00Z/11
Q1019016,+1968-05-03T00:00:00Z/11,Q51850225,"""11004006""",+2018-04-13T00:00:00Z/11
